Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt2515034	40000000	24177137	Sean Penn	Idris Elba	Jasmine Trinca	nm0000576	nm0252961	nm0872910	The Gunman	2015	115	"Action,Crime,Drama"	nm0603628	"nm0541389,nm0534207,nm0871428,nm0000576"	5.8	36790	"A sniper on a mercenary assassination team, working for an unknown client, kills the minister of mines of the Congo. Terrier's (Sean Penn's) successful kill shot forces him to go into hiding to protect himself and the members of the team from retribution. This includes abruptly abandoning his girlfriend who has no idea what is going on. The assassination, paid for by a foreign mining company, triggers wide spread chaos and death in an already inflamed Congo. Terrier returns to the Congo years later working for an NGO, but eventually finds himself to be the target of a paid hit squad somehow connected to the ministers assassination. This leads to immediate deaths and the endangerment of the people working around him, and forces him back into hiding. In trying to discover who has put a price on his head, he begins to reconnect to the members of his old assassination team, including his old girlfriend. Always aware there is no path to redemption for his crimes, he is also periodically ..."	-0.39557159
tt0458481	65000000	39407616	Mickey Rourke	Jessica Alba	Josh Brolin	nm0000620	nm0004695	nm0000982	Sin City: A Dame to Kill For	2014	102	"Action,Crime,Thriller"	"nm0588340,nm0001675"	nm0588340	6.5	143276	"Marv is unconscious on a highway surrounded by corpses. When he awakes, he has amnesia and tries to recall his last steps from the Kadie's saloon on the Saturday night. He recalls that he found four playboys burning a homeless man alive and defended the poor man. Marv hunts them down and kills the group. The cocky gambler Johnny hits jackpot in slot machines in the Kadie's saloon and invites the waitress Marcie to go with him to play poker game against the powerful Senator Roark. He wins the game and suffers the consequence of his arrogance. The private detective Dwight McCarthy is contacted by his former lover Ava Lord that asks to meet him at the Kadie's saloon. Ava asks him for forgiveness for leaving him to marry the wealthy Damian Lord. However her strong chauffeur Manute takes her home. Dwight snoops around Ava's house but is found and beaten by Manute and the bodyguards. When he returns home, Ava is waiting for him naked in the bed and seduces him again. Then she tells that ..."	-0.393728994
tt0218817	30000000	18195610	Ryan Phillippe	Tim Robbins	Rachael Leigh Cook	nm0000202	nm0000209	nm0000337	Antitrust	2001	105	"Action,Crime,Drama"	nm0398185	nm0291442	6.1	27630	"This movie is the fictional story of computer programming genius Milo Hoffman after graduating from Stanford and getting out into the competitive world of computer software. In his contemplation of where to begin his career, he is contacted by Gary Winston whose character is loosely based on Bill Gates. Winston is the CEO of a company called NURV, and they are on the brink of completing the global communication's system, Synapse. They need Hoffman to help them meet their launch date, so after much thought and with the full support of his girlfriend Alice, he accepts the job. Tragedy soon after strikes and Milo becomes suspicious of the company he has been wrapped up in. He learns that trusting anyone could be a mistake, and that nothing is as it seems."	-0.393479687
tt0853246	809440	491057	Mohammed Chaara	Marcel Musters	Mimoun Ouled Radi	nm0149235	nm0615990	nm1280698	Kicks	2007	112	"Crime,Drama"	nm0855350	nm0855350	6	427	A shooting accident in which a dutch police officer shoots a young Moroccan rapper creates polarization about the issue of racism among citizens of a multicultural society.	-0.393338119
tt1521242	223144	135406	Tom Mitchelson	Alice Zawadzki	Tom Yates	nm1984012	nm3637229	nm3651547	Tortoise in Love	2012	84	Comedy	nm3636421	nm3636421	5.4	257	"Tom, gardener at the big house, is not a fast mover with women. In fact he's glacially slow. When beautiful Polish au pair Anya arrives for the summer, Tom falls for her catastrophically like the felling of one of the giant trees he cares for in the manicured grounds. Tom's adviser in matters of the heart is young Harry, abandoned by the rich owners of the house to run wild in the gardens. Harry's secret wish is for the Red Arrows to appear at the village fair: Tom's is to win the heart of Anya. Both seem impossible dreams until the whole village decides to lend a hand."	-0.393192767
tt4738360	6106499	3705618	Jakob Oftebro	Kristofer Hivju	Torkel Dommersnes Soldal	nm1939580	nm1970465	nm6406428	The Last King	2016	99	"Action,Adventure,Drama"	nm0310168	nm1747747	6.1	5895	"In the year 1206 Norway is raged by civil war. The King's illegitimate infant son, Håkon Håkonsson, which half the kingdom wants killed off, is guarded in secrecy by two men. A story which changed the course of the country's history."	-0.393168263
tt0387596	8000000	4855181	Sung-Ki Ahn	Kyung-gu Sol	Jun-ho Heo	nm0014227	nm0812555	nm0401135	Silmido	2003	135	"Action,Drama"	nm0437652	nm1310384	7.1	3888	Based on a true story of 1968 Korean Republic Army plan to assassinate North Korean president Kim Il-Sung. 31 criminals and death row inmates are recruited into secret training on the island of Silmi; for two years they are subjected to maximum mental and physical abuse before the mission is cancelled and the unit terminated.	-0.393102451
tt0248845	6000000	3644200	John Cameron Mitchell	Miriam Shor	Stephen Trask	nm0593463	nm0794896	nm0871136	Hedwig and the Angry Inch	2001	95	"Comedy,Drama,Music"	nm0593463	"nm0593463,nm0871136"	7.7	30074	"Hedwig, born male as Hansel in East Berlin, fell in love with an American G.I. and underwent a Gender Reassignment Surgery in order to marry him and flee to the West. Unfortunately, nothing worked out quite as it was supposed to - years later, Hedwig is leading her rock band on a tour of the U.S., telling her life story through a series of concerts at Bilgewater Inn seafood restaurants. Her tour dates coincide with those of arena-rock star Tommy Gnosis, a wide-eyed boy who once loved Hedwig - but then left with all her songs."	-0.392633435
tt0185014	55000000	33426588	Michael Douglas	Tobey Maguire	Frances McDormand	nm0000140	nm0001497	nm0000531	Wonder Boys	2000	107	"Comedy,Drama"	nm0000436	"nm0149290,nm0460141"	7.3	59168	"Grady Tripp is a professor/writer living in Pittsburgh who is struggling with writer's block. Whilst doing this, he also manages to get the chancellor pregnant. In the meantime, he and a college student, James Leer are trying to find a rare jacket once owned by Marilyn Monroe, and a college girl, Hannah Green boarding with Grady has a bit of a crush on him."	-0.392243866
tt2382396	4000000	2431443	Nicolas Cage	Tye Sheridan	Gary Poulter	nm0000115	nm4446467	nm5371554	Joe	2013	117	"Crime,Drama"	nm0337773	"nm1149074,nm0114051"	6.9	43385	"In order to provide for his destitute family of drifters, a likable, sincere, able-bodied 15-year-old boy comes to hire on among a burned-out ex-con's group of aging forest laborers. As the man becomes more and more aware of the boy's abusive home life, his deeply buried humanity is roused. Drinking and smoking incessantly to remain detached from his volatile temper, he finally takes the matter into his own hands - come what may - when the boy's alcoholic father finally goes too far."	-0.392139402
tt1143896	1000000	608027	Jesse Eisenberg	Justin Bartha	Danny A. Abeckaser	nm0251986	nm0058581	nm1595523	Holy Rollers	2010	89	"Biography,Crime,Drama"	nm0038475	nm1169207	5.9	4698	Inspired by a true story of a young Hasidic man who was lured into the world of international drug trafficking in the late 90s.	-0.391973608
tt1353168	758850	461485	Monica Barladeanu	Dorian Boguta	Luminita Gheorghiu	nm1715144	nm1890655	nm0315640	Francesca	2009	94	Drama	nm2097361	nm2097361	6.1	522	"Wanting to follow the current trend, Francesca, a young teacher from Bucharest, is eager to emigrate to Italy. Unfortunately,whilst desperately seeking support from those nearest and dearest to her, various untold truths unravel."	-0.391863488
tt0937378	2377730	1446999	Peter Stormare	Robin Lundberg	Rolf Degerlund	nm0001780	nm2641712	nm0214725	Wolf	2008	95	"Action,Adventure,Drama"	nm0019242	nm0252478	6.1	1182	An examination of how the traditions of the Sami villagers in northern Sweden is confronted with modern day society.	-0.391437046
tt0226935	100000	60902	Paz de la Huerta	Vincent D'Onofrio	Bianca Hunter	nm0209289	nm0000352	nm0049099	Chelsea Walls	2001	109	Drama	nm0000160	"nm0120961,nm0727240,nm0858769"	5.1	1891	"In New York's storied Chelsea Hotel, a novelist, a dancer, a painter, a poet, an aged jazz singer, and a young troubadour sort out their personal and artistic lives within walls haunted by the likes of Dylan Thomas, O. Henry, and Sarah Bernhardt. A boozy novelist balances wife, mistress, and stories. A dancer who's a waitress in the basement club chooses between a Hollywood jerk and a local painter. A youth from Minnesota who composes and sings may be the next Bob Dylan. A poet decides to give her feckless boyfriend another chance, even as her eyes tell us she knows what's ahead. An old jazz artist wants to place a bet and share his love for Lady Day. These walls do seem to talk."	-0.39098609
tt0763831	40000000	24397992	Eddie Murphy	Cliff Curtis	Kerry Washington	nm0000552	nm0193295	nm0913488	A Thousand Words	2012	91	"Comedy,Drama"	nm0005367	nm0466175	5.9	36980	"Jack McCall, played by Eddie Murphy, finds an unusual tree in his yard after an encounter with a spiritual guru. After discovering that with each word he speaks, a leaf drops off of the tree, Jack refuses to speak at all, as doing so will keep the tree, and him, alive. However, his work, marriage, and friendships are all affected by his choice. Can Jack figure out an alternative method of survival? Or will he simply have to live the rest of his life to the fullest?"	-0.390050215
tt2195548	725000	442313	Paul Rudd	Emile Hirsch	Lance LeGault	nm0748620	nm0386472	nm0499223	Prince Avalanche	2013	94	"Comedy,Drama"	nm0337773	"nm0337773,nm2619779"	6.4	17955	"After a rough time working a night shift job in the city, Alvin is spending the summer on a remote two-man public works crew, painting lines on newly paved roads through what is a recently wildfire-ravaged region of Texas. He is camping along the way, living off the land, even doing so on his days off. He is what he considers a responsible man, earning and sending money to his girlfriend, Madison, a single mother, so that she need not concern herself with anything besides child rearing. The junior second that Alvin hires for his crew is Madison's brother, Lance. Alvin's controlling and judgmental nature comes to the surface in his dealings with more immature and irresponsible Lance, who goes back to the city on the weekends so that he can have ""his little man squeezed"", something he cannot understand in Alvin being without Madison or any woman for such a long stretch of time. Alvin prefers to stay in the burnt out woods on the weekends as being alone with his thoughts and his chores -..."	-0.389913945
tt6858020	6070800	3703867	Lambert Wilson	Kristin Scott Thomas	Jules Benchetrit	nm0933727	nm0000218	nm4322732	In Your Hands	2018	105	"Drama,Romance"	nm0076307	"nm1664210,nm0076307"	6.3	513	"The music is the secret of Mathieu Malinski, a subject about which he dare not speak in its suburb where it lagging behind with his friends. While a small burglaries that he made with the latter leads to the doors of the prison, Pierre Geitner, Director of the National Conservatory of Music in fate in exchange for hours of general interest. But Pierre has a any other idea in mind."	-0.389888254
tt0984969	8000	4882	Eireann Harper	Diego Cataño	Michele Alban	nm2590251	nm1593407	nm1083190	Year of the Nail	2007	79	"Drama,Romance"	nm0190861	nm0190861	6.6	301	A love story between a Mexican teenager and an older American woman who meet one summer in Mexico.	-0.389826272
tt0374330	10000000	6106178	Wen Jiang	Kiichi Nakai	Xueqi Wang	nm0422638	nm0620018	nm1281653	Warriors of Heaven and Earth	2003	120	"Action,Adventure,Drama"	nm0372092	"nm0258268,nm0372092,nm0955399"	6.3	3981	"North of the vast 8th century Tang dynasty Chinese empire, the commercially and culturally priceless silk route is controlled by 36 friendly Buddhist kingdoms. Their are threatened by Turkic nomad tribes, the caravans also by brigand bands. Japanese scholar Lai Qimay not return home until the emperor is satisfied with his missions to retrieve refugees from the barren border lands. The last is competent imperial lieutenant Li, who was proscribed for refusing to execute Turkic prisoners. He now lives among fellow warriors for hire as caravan escorts. Lai Qi and Li reach a gentleman's agreement to postpone their lethal duel till after the safe arrival of a caravan including a young Buddhist monk and his mysterious freight. When Turkic warlord Khan's daughter's hand seals an alliance with brigand sword master An, the only way out is trough the grimly dry Gobi desert."	-0.389382261
tt0357110	1500000	916051	Daniel Day-Lewis	Catherine Keener	Camilla Belle	nm0000358	nm0001416	nm0004741	The Ballad of Jack and Rose	2005	112	Drama	nm0589182	nm0589182	6.6	10638	"1986. Jack Slavin, an engineer by trade, and his mid-teen daughter Rose Slavin live in virtual isolation on what was once a commune that Jack and a group of others built in 1968 on sparsely populated Marsh Island off the U.S. east coast. Rose's mother abandoned them when Rose was five. Jack has passed to Rose a sense of ecological preservation, placing them at odds with Marty Rance, who is building a housing complex on the island on a wetlands. They are able to live this life on the commune property in their ecological bliss due to a sizable inheritance, Jack who will occasionally take out his checkbook in order to solve whatever problem he may be facing. Jack also took Rose out of school when she was eleven as he didn't believe in what the traditional school system was teaching. Their quiet life together is threatened by the fact that Jack has a heart condition which will probably kill him sooner than later. Wanting to ensure that Rose is taken care of after his passing, Jack makes ..."	-0.38929974
tt0976222	20000000	12225023	Aly Michalka	Vanessa Hudgens	Gaelan Connell	nm1425528	nm1227814	nm0174983	Bandslam	2009	111	"Comedy,Drama,Family"	nm0333804	"nm1038800,nm0333804"	6.3	13272	"Will centers on a high school outcast and a popular girl who form an unlikely bond through their shared love of music. Assembling a like-minded crew of misfits, the friends form a rock group and perform in the battle of the bands competition at their school."	-0.388748881
tt4537986	30000000	18339343	Hanyu Zhang	Masaharu Fukuyama	Stephy Qi	nm1833620	nm0298048	nm5362276	Manhunt	2017	106	"Action,Thriller"	nm0000247	"nm1444454,nm0000247"	5.2	2311	"Accused of heinous crimes he didn't commit, a prosecutor sets out on a mission to clear his name."	-0.388688587
tt2933544	6000000	3679847	Diane Keaton	Morgan Freeman	Cynthia Nixon	nm0000473	nm0000151	nm0633223	5 Flights Up	2014	88	"Comedy,Drama"	nm0518644	"nm0676361,nm3263342"	6.2	8189	A long-time married couple who've spent their lives together in the same New York apartment become overwhelmed by personal and real estate-related issues when they plan to move away.	-0.386692269
tt0940723	607080	372486	Eline Kuppens	Matthias Schoenaerts	Sien Eggers	nm2570023	nm0774386	nm0250945	Left Bank	2008	102	"Drama,Horror,Mystery"	nm0887068	"nm0228184,nm1232929,nm0887068"	6	2333	"In Antwerp, Marie is a world-class runner at 22, with a general air of discontent. She learns she has chronic fatigue syndrome and must stop training for a month. At the track she's met Bobby, an archer, and they start a relationship. Bobby invites her to stay with him while recovering: he lives at West Bank, three tall blocks of flats built on an isolated plot. Marie's mom doesn't like the arrangement, Marie is soon vomiting, and she learns that the previous tenant in Bobby's flat disappeared leaving notes about the building's cellar and photos of the area before West Bank was built. The missing woman's boyfriend visits one day. What's going on?"	-0.386431135
tt0375568	65000000	39886986	Freddie Highmore	Nicolas Cage	Kristen Bell	nm0383603	nm0000115	nm0068338	Astro Boy	2009	94	"Action,Animation,Comedy"	nm0101047	"nm0856804,nm0101047,nm0365390"	6.3	31087	"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him."	-0.386354071
tt2586118	2225960	1369037	Kevin Janssens	Jeroen Perceval	Veerle Baetens	nm1822271	nm2334765	nm0046424	The Ardennes	2015	96	Drama	nm3774632	"nm2334765,nm3774632"	6.8	4285	"A brutal home-jacking goes hopelessly wrong. Dave, one of the two robbers, manages to run off, leaving his brother Kenneth behind. Four years later, Kenneth is released from prison and much has changed. Dave has his life back on track and is trying to help Kenneth however possible, but is witnessing how the highly strung Kenneth tries to win back his ex-girlfriend Sylvie."	-0.38496811
tt2084934	505900	311245	Yahya Gaier	Mimoun Ouled Radi	Gigi Ravelli	nm1871379	nm1280698	nm2629899	Kill Zombie!	2012	90	"Comedy,Horror"	"nm2088171,nm1460692"	nm1375739	4.9	1384	"The bizarre story takes place in Amsterdam-West, where a virus turns people into bloodthirsty zombies. Although much blood is flowing and many limbs chopped off, there is a lot to laugh at in this bizarre horror comedy."	-0.384770933
tt0244094	500000	307631	Jeffrey Tambor	Jill Clayburgh	Caroline Aaron	nm0001787	nm0001049	nm0000715	Never Again	2001	98	"Comedy,Romance"	nm0769703	nm0769703	6.3	754	"Never Again is a romantic comedy about falling in love despite your better judgment. An exterminator and jazz pianist in the noble model of Gary Cooper and other '40's screen legends, Christopher is having a sexual identity crisis. He hasn't been able to perform with the young women he's been dating, and is looking for sexual inspiration. Grace, an administrator for Mentors of New York, sends her final child off to college and then realizes that she hasn't tended to her own needs in a very long time. When Christopher meets Grace at a gay bar, her best friends admonish her that it's not a good idea to start a heterosexual relationship with a man you meet in a gay bar. Through human insecurities and foibles, and the refreshing reminder that the Boomer generation is still very much sexually viable, Christopher and Grace defy the odds of it never happening again. In a real, meaningful and adult fashion, they fall in love."	-0.384739231
tt0900387	15177000	9337930	Michelle Williams	Kristin Scott Thomas	Margot Robbie	nm0931329	nm0000218	nm3053338	Suite Française	2014	107	"Drama,Romance,War"	nm1314116	"nm1314116,nm4131020,nm0625965"	7	20696	"France, 1940. In the first days of occupation, beautiful Lucile Angellier (Michelle Williams) is trapped in a stifled existence with her controlling mother-in-law (Kristin Scott Thomas) as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk (Matthias Schoenaerts), the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war."	-0.384731542
tt0253798	24000000	14782676	Flex Alexander	David Denman	A.J. Cook	nm0018416	nm0219292	nm0176882	Out Cold	2001	89	"Comedy,Sport"	"nm0540139,nm0540148"	nm0951686	6.3	16161	"Bull Mountain, Alaska, is a no frills ski resort, and the staff is a bunch of partying snowboard bums. The late founder, Papa Muntz, was famed for skiing with his butt exposed, and in fact is so memorialized by a statue. But his son, Ted, plans to sell the resort to hotshot ski mogul John Majors, who starts turning it into a slick resort, which of course has no room for most of the staff. The exception is Rick, the most serious of the bunch. But there's a complication: Rick met Majors' stepdaughter Anna on vacation in Mexico, and he's never gotten over a crush he had on her, even though she's about to marry a great guy, and Rick is also fiercely loyal to his friends."	-0.384055192
tt0245407	6000000	3695710	Andie MacDowell	Imelda Staunton	Anna Chancellor	nm0000510	nm0001767	nm0151250	Crush	2001	108	"Comedy,Drama,Romance"	nm0563814	nm0563814	5.8	3529	"Three 40-something women in a small English town meet weekly for a ritual of gin, cigarettes, and sweets -- and swapped stories arguing which of them has the most pathetic love life. Kate is headmistress at the local school; her best friends are the town's police chief and a cynical, thrice-divorced doctor. When Kate begins a fling with a handsome younger man, less worldly than her friends but passionate and sincere, the other women can't simply be happy for the couple's unusual new romance. In jealousy they promptly take it upon themselves to break up the pair, taking drastic measures which result in unintended outcomes, some happy and some tragic."	-0.384048436
