Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt0317705	92000000	631606713	Craig T. Nelson	Samuel L. Jackson	Holly Hunter	nm0005266	nm0000168	nm0000456	The Incredibles	2004	115	"Action,Adventure,Animation"	nm0083348	nm0083348	8	615219	"Bob Parr (A.K.A. Mr. Incredible), and his wife Helen (A.K.A. Elastigirl), are the world's greatest famous crime-fighting superheroes in Metroville. Always saving lives and battling evil on a daily basis. But fifteen years later, they have been forced to adopt civilian identities and retreat to the suburbs where they have no choice but to retire as superheroes to live a ""normal life"" with their three children Violet, Dash and Jack-Jack (who were secretly born with superpowers). Itching to get back into action, Bob gets his chance when a mysterious communication summons him to a remote island for a top secret assignment. He soon discovers that it will take a super family effort to rescue the world from total destruction."	5.865290284
tt1567448	2000000	13734454	Cem Yilmaz	Ozan Güven	Zafer Algöz	nm0948000	nm0349777	nm0019338	Yahsi Bati	2009	112	"Comedy,Western"	nm0814716	nm0948000	7.4	27440	"In 1881, two Ottoman Secret Agents travel to the USA, at the Sultan's request, to deliver a valuable diamond as a gift for the President."	5.867223566
tt1855199	7000000	48126384	Jake Gyllenhaal	Michael Peña	Anna Kendrick	nm0350453	nm0671567	nm0447695	End of Watch	2012	109	"Action,Crime,Drama"	nm0043742	nm0043742	7.6	214283	"In South Central Los Angeles, street cops Brian and Mike are partners - balls-out cowboys patrolling the streets as Latino gangs are in a power struggle with Blacks. Brian and Mike get lucky a couple of times, making big drug and human-trafficking busts, so a Mexican cartel orders their deaths. We meet Mike's pregnant wife (whom he married out of high school) and watch Brian's search for a soul mate. There are internal squabbles within the ranks of the LAPD and lots of squad-car conversation. Can the lads escape the cartel's murderous reach?"	5.875196732
tt2220408	806400	5555822	Danton Mello	Lúcio Mauro Filho	Fábio Porchat	nm0578042	nm0561210	nm1167049	Vai que dá Certo	2013	110	Comedy	nm0267399	"nm0267399,nm5115855,nm1167049"	5.8	1188	5 friends have a plan to rob a transporter that can change their lives completed.	5.889651675
tt3722070	6000000	41387687	Maggie Smith	Alex Jennings	Jim Broadbent	nm0001749	nm0421105	nm0000980	The Lady in the Van	2015	104	"Biography,Comedy,Drama"	nm0405336	nm0003141	6.7	23704	"The Lady in the Van tells the true story of Alan Bennett's strained friendship with Miss Mary Shepherd, an eccentric homeless woman whom Bennett befriended in the 1970s before allowing her temporarily to park her Bedford van in the driveway of his Camden home. She stayed there for 15 years. As the story develops Bennett learns that Miss Shepherd is really Margaret Fairchild (died 1989), a former gifted pupil of the pianist Alfred Cortot. She had played Chopin in a promenade concert, tried to become a nun, was committed to an institution by her brother, escaped, had an accident when her van was hit by a motorcyclist for which she believed herself to blame, and thereafter lived in fear of arrest."	5.897946684
tt1399683	2000000	13796834	Jennifer Lawrence	John Hawkes	Garret Dillahunt	nm2225369	nm0370035	nm0226813	Winter's Bone	2010	100	"Drama,Mystery"	nm0335138	"nm0335138,nm1367893,nm0940410"	7.2	129079	"Her family home in danger of being repossessed after her dad skips bail and disappears, Ozark teen Ree Dolly (Jennifer Lawrence) breaks the local code of conduct by confronting her kin about their conspiracy of silence. Should she fail to track her father down, Ree Dolly, her younger siblings, and their disabled mother will soon be rendered homeless."	5.898413551
tt0848228	220000000	1518812988	Robert Downey Jr.	Chris Evans	Scarlett Johansson	nm0000375	nm0262635	nm0424060	The Avengers	2012	143	"Action,Adventure,Sci-Fi"	nm0923736	"nm0923736,nm0672015"	8	1202276	"Nick Fury is the director of S.H.I.E.L.D., an international peace-keeping agency. The agency is a who's who of Marvel Super Heroes, with Iron Man, The Incredible Hulk, Thor, Captain America, Hawkeye and Black Widow. When global security is threatened by Loki and his cohorts, Nick Fury and his team will need all their powers to save the world from disaster which is formed by Loki and his team"	5.903695369
tt0813541	1100000	7595138	Ekaterina Fedulova	Evgeniy Tsyganov	Aleksey Barabash	nm0270250	nm1142921	nm1068631	Piter FM	2006	85	"Comedy,Drama,Romance"	nm2294083	"nm2294083,nm2293972"	7	2824	"Lyrical story about two young people, Masha and Maksim, who have to decide what to do."	5.904664632
tt1673434	120000000	829746820	Kristen Stewart	Robert Pattinson	Taylor Lautner	nm0829576	nm1500155	nm1210124	The Twilight Saga: Breaking Dawn - Part 2	2012	115	"Adventure,Drama,Fantasy"	nm0174374	"nm0742279,nm2769412"	5.5	217894	"The final Twilight Saga begins with Bella now a vampire learning to use her abilities. And happy to see her daughter, Renesmee is flourishing. But when someone sees Renesmee do something that makes them think that she was turned. This person goes to the Volturi, because it is a violation to turn a child. And the penalty is death for both who turned the child into a vampire and the child, cause they deem a turned child too dangerous. Alice gets a vision of the Volturi coming after them. So the Cullens try to convince them that Renesmee is not a threat. So they ask friends and family to come stand with them. But when someone who has it in for the Volturi shows up and tells them they should be ready for a fight. And they get ready."	5.914556776
tt2278388	25000000	172936941	Ralph Fiennes	F. Murray Abraham	Mathieu Amalric	nm0000146	nm0000719	nm0023832	The Grand Budapest Hotel	2014	99	"Adventure,Comedy,Crime"	nm0027572	"nm0959003,nm0027572,nm2450453"	8.1	646364	"GRAND BUDAPEST HOTEL recounts the adventures of Gustave H, a legendary concierge at a famous European hotel between the wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend. The story involves the theft and recovery of a priceless Renaissance painting and the battle for an enormous family fortune -- all against the back-drop of a suddenly and dramatically changing Continent."	5.917477363
