Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt1489185	200000	20214	Greg Baglia	Sean Bell	Ruben Coulanges	nm1078428	nm2663730	nm3590286	If I Die Tonight	2009	94	Documentary	nm0814510	nm0814510	6.5	49	"No Justice! ""No Peace!"" This rising chant from the streets escalated in answer to the seemingly endless incidents of police brutality throughout this great nation. Following the shooting of Amadou Diallo by 4 members of the NY City Police Department these chants rose from the streets by heartbroken and enraged voices. However, there are two sides to every story and the truth is often found where you least expect it. ""If I Die Tonight"" reflects on the lives and stories of those who survive on both sides of an impenetrable divide."	-0.898930505
tt6532192	3768955	381668	Diego Abatantuono	Antonio Folletto	Mirko Trovato	nm0007746	nm4852615	nm6249936	My Beloved Enemy	2018	97	"Comedy,Crime"	nm0704710	"nm0772144,nm0704710,nm1328543,nm0007746,nm9977816,nm0953130"	6.2	180	"On a rainy night professor Enzo Stefanelli coincidentally rescues the life of a young man who turns out to be a professional killer. In return for this gesture the killer promises him to kill any enemy of the professor. Against the professor's wishes, the killer sets off in search of a potential enemy in his environment and family, throwing the life of the professor into chaos. After initial skepticism Enzo opens up his eyes to his life and the people who surround him - Will Enzo be able to identify his true enemy? How will the killer, who has become Enzo's only friend, behave? And what if it would true that each of us has an enemy to be get rid off?"	-0.898733761
tt5989394	8094400	821380	Finnegan Oldfield	Grégory Gadebois	Vincent Macaigne	nm2028613	nm1687610	nm0531195	Reinventing Marvin	2017	115	Drama	nm0284774	"nm0873211,nm0284774"	7.1	976	A young man runs away from his family to become an actor.	-0.898524919
tt3214286	1000000	101531	Jason Bateman	Jamie Berard	Bryan Bonahoom	nm0000867	nm6532676	nm8063957	A Lego Brickumentary	2014	93	Documentary	"nm0203400,nm0432616"	"nm0432616,nm2420356,nm0203400"	6.8	1693	"Of all the toys arising from the 20th century, there has never been one like Lego bricks. This film covers the history of this product of Denmark and how it arose from a toy company with an owning family that refused to let either hard times or multiple fiery disasters get them down. Furthermore, we also explore the various aficionados of the product like the collectors, hobbyists, artists, architects, engineers, scientists and doctors who have found uses for this classic construction toy that go far beyond children's playtime."	-0.898469102
tt0166276	75000000	7622365	Brendan Fraser	Bridget Fonda	John Turturro	nm0000409	nm0000403	nm0001806	Monkeybone	2001	93	"Animation,Comedy,Fantasy"	nm0783139	"nm0085718,nm0358334"	4.7	16007	"In a coma, Stu Miley a cartoonist who created a comic strip called Monkeybone which features a rascal monkey. He finds himself trapped within his own underground creation and must find a way to get back, while racing against his popular but treacherous character, Monkeybone. Naturally, Monkeybone himself is there, and he and Stu quickly start fighting like cats and dogs. When Stu realizes that his sister, due to a pact they once made, is preparing to pull the plug on him, Stu makes a deal with Hypnos, the god of sleep, to help him steal a golden ticket from Death himself. But when Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!"	-0.898368468
tt2387513	50000000	5082098	Edgar Ramírez	Erich Wildpret	María Valverde	nm1183149	nm0928728	nm1482999	The Liberator	2013	119	"Biography,Drama,History"	nm0038093	nm0786694	6.9	4723	"Simon Bolivar fought over 100 battles against the Spanish Empire in South America. He rode over 70,000 miles on horseback. His military campaigns covered twice the territory of Alexander the Great. His army never conquered -- it liberated."	-0.898358042
tt0386741	18000000	1831348	Daniel Craig	Catherine McCormack	Jonathan Pryce	nm0185819	nm0001517	nm0000596	Renaissance	2006	105	"Action,Animation,Sci-Fi"	nm1466691	"nm0478799,nm1141181,nm0441301,nm0693898,nm0713412"	6.7	15239	"Paris, 2054: a dark motion-captured world of shadows and right angles. Ilona Tasuiev, a brilliant young scientist, is kidnapped, and her employer, Avalon, a major health and beauty corporation, wants her found. Karas, a jaded police captain, is assigned to find her, fast. He seeks help from her sister, Bislane, and they are soon uncovering identify theft, missing files, and hints that something back in 2006 may explain what's going on. Ilona's mentor, Avalon's vice president, a Japanese researcher, an underworld boss, and Bislane's drug connection all figure in the mix. So does an attraction between Karas and Bislane. What's behind the kidnapping? Who's the victim?"	-0.89825845
tt0775090	10118000	1029807	Harvey Keitel	Jane March	Jordi Mollà	nm0000172	nm0001506	nm0003244	The Stone Merchant	2006	119	"Drama,Thriller"	nm0553379	"nm2194199,nm0133381,nm0553379"	4.2	905	"A thesis picture: is Western Europe turning a blind eye to the dangers of Islamic fundamentalism? Professor Alceo Bandini believes so. He writes and lectures to a few students at a Roman university; he's also a victim of a terrorist attack in Kenya where he lost both legs. On a short holiday in Cappadoccia with his wife Leda, they meet Shahid, an enigmatic cleric, and Ludovico Vicedomini, a forceful gem merchant. Back in Rome, Ludovico attempts the seduction of Leda while Alceo is suspicious of his new acquaintances' politics. The police counter-terrorists discount Alceo's fears: he's paranoid and jealous, they believe. What is going on?"	-0.898220311
tt2167791	1376048	140349	Sampo Sarkola	Krista Kosonen	Tommi Korpela	nm1311267	nm1279980	nm0466636	Things We Do for Love	2013	96	Drama	nm0407392	"nm0407392,nm0544122,nm1331070,nm0904241"	6	390	"Vaarala, a reserved romantic photographer, has an odd artistic vision of loneliness: he takes serial photos of an empty park bench in remote spaces of nature. When he meets and falls in love with the spirited, unruly Ansa his bench is suddenly filled. But in order to be with her he has to not only overcome his own frailties but the impending danger of Ansas volatile ex-con ex, and then Ansa herself, a woman prone to impulsiveness and impetuousness. Someone ends up dead , and in the mess of difficult and fractured small-town relationships, reaching far beyond Vaarala and Ansa, its not surprising. Its madness and mayhem and beauty and bliss: This is life, and these are the things we do for love."	-0.898005812
tt1181840	33746302	3445000	Mathias Malzieu	Olivia Ruiz	Grand Corps Malade	nm0540962	nm1121600	nm2120560	Jack and the Cuckoo-Clock Heart	2013	94	"Adventure,Animation,Drama"	"nm1071849,nm0540962"	nm0540962	7	5637	"Edinburgh, late 19th century. Little Jack is born on a day so cold that his heart remains frozen. Madeleine the midwife replaces his heart with a cuckoo-clock. It will work, as long as Jack follows the rules, mainly not falling in love. But his encounter with a fiery-eyed girl singing on a street corner and his decision to chase after her will test the resistance of his makeshift heart to the breaking point - Jack and the Cuckoo-Clock Heart is a magnificent love story set in an exciting period full of fabulous inventions, eccentric characters and fantastic adventures. Adapted by Mathias Malzieu from his best-selling novel and the gold-selling album by his band Dionysos, this superbly animated movie is about passion and acceptance of others."	-0.897914743
tt1190536	2900000	296557	Michael Jai White	Arsenio Hall	Tommy Davidson	nm0925220	nm0002119	nm0203508	Black Dynamite	2009	84	"Action,Comedy"	nm0761715	"nm0925220,nm0591528,nm0761715"	7.4	43524	"This is the story of 1970s African-American action legend Black Dynamite. The Man killed his brother, pumped heroin into local orphanages, and flooded the ghetto with adulterated malt liquor. Black Dynamite was the one hero willing to fight The Man all the way from the blood-soaked city streets to the hallowed halls of the Honky House.."	-0.897739001
tt2193782	5059000	517728	François Cluzet	Yvan Attal	Laetitia Casta	nm0167388	nm0040939	nm0144377	Do Not Disturb	2012	88	"Comedy,Drama,Romance"	nm0040939	"nm0040939,nm0994546,nm1119645"	4.9	634	"When Jeff unexpectedly shows up on Ben's doorstep at 2am, the two buddies immediately fall into each other's arms. Since their college days, they've taken very different paths. Jeff is still the wild man, a serial lover, an artist and eternal vagabond who's never stopped roaming the world. As for Ben, he settled down with chilled-out and wonderful Anna; they bought a small and comfortable house in the suburbs and started trying to make a baby. But this quiet life is disrupted by the whirlwind that is Jeff, especially when he takes Ben to a wild party, from which they return at dawn, having made a booze decision that is about to turn all of their lives upside down. Witnessed by Lily and Monica, their sexy party hosts, Ben and Jeff's project looks much scarier in the hangover light of day... but neither has the guts to be the wimp who pulls out!"	-0.897662009
tt7208564	1200000	122833	Robbie Kay	Jacob Batalon	Seychelle Gabriel	nm2264199	nm8188622	nm2437267	Blood Fest	2018	92	"Comedy,Horror"	nm1625382	nm1625382	5.3	3351	"Fans flock to a festival celebrating the most iconic horror movies, only to discover that the charismatic showman behind the event has a diabolical agenda. As festival attendees start dying off, three teenagers - more schooled in horror-film cliches than practical knowledge about neutralizing psycho killers - must band together and battle through various madmen and monstrosities to survive."	-0.897639252
tt5091108	2000000	204901	Anna Chipovskaya	Dmitriy Pevtsov	Aleksey Chadov	nm2246436	nm0678933	nm1128120	O lyubvi	2017	97	"Drama,Romance,Thriller"	nm0097541	nm0097541	5.1	195	"Beautiful Nina lives happily married, as she saw it, with intelligent Alexandr, professor of Sinology. But the debt for the mortgage begins to disturb the relationship of spouses. One day she meets Sergey, the head of the bank where her husband owed, and so begin their passionate relationships. The story of the relationship with married Sergey hardly promises happiness, but Nina realizes that for the first time she feels true love."	-0.897549551
tt2190760	1821240	186618	Paco Tous	Miguel de Lira	Unax Ugalde	nm0869718	nm0209782	nm0880054	Here's the Deal	2013	86	Comedy	nm2569676	"nm2568360,nm1757765,nm2569676,nm2023004"	5.5	338	"Suso and Manuel, two unemployed fifty years old, lifetime friends and family fathers, find a package with ten cocaine's kilograms."	-0.897532507
tt2948840	12000000	1231606	Robert Pattinson	Dane DeHaan	Peter Lucas	nm1500155	nm2851530	nm0524255	Life	2015	111	"Biography,Drama"	nm0179221	nm1729294	6	6758	"This movie chronicles the story behind the 1955 LIFE Magazine photo thread by Dennis Stock of then-rising star, James Dean, and gives us an inside look at some of Hollywood's most iconic images and into the life of a gifted, but troubled man."	-0.897366175
tt0417453	10118000	1039016	Roméo Botzaris	Isabelle Carré	Vincent Lindon	nm1945348	nm0141140	nm0512071	L'avion	2005	100	"Drama,Fantasy,Mystery"	nm0434806	"nm0434806,nm0275044,nm0545382,nm0221613,nm1922955,nm2750265,nm1274524,nm1664274,nm2968381"	5.7	340	"Charlie is waiting for his Christmas gift , a new bicycle. Instead his father gives him a small toy-aeroplane which he had constructed. After his death the plane reveals its magic powers."	-0.89731015
tt1561768	3204370	329108	Vincent Gallo	Emmanuelle Seigner	Zach Cohen	nm0001252	nm0782561	nm1686684	Essential Killing	2010	83	"Thriller,War"	nm0804592	"nm0804592,nm1018717,nm0573140"	6.1	7120	A Taliban member who lives in Afghanistan is taken captive by the Americans after killing an American soldier and two contractors. He is transferred to Europe for interrogation but manages to escape from his captors and becomes an escaped convict on a continent he does not know.	-0.89729404
tt1262419	6000000	617963	Kenta Suga	Takashi Tsukamoto	Yû Kashii	nm1151223	nm0875356	nm1539737	Sanpei the Fisher Boy	2009	118	Drama	nm0847690	"nm3073415,nm2354908"	6.2	77	The Japanese comic character angles for a legendary monster fish.	-0.897006184
tt0964003	1500000	154772	Igor Mirkurbanov	Ekaterina Volkova	Olga Dykhovichnaya	nm0586681	nm0901552	nm1194399	"Vdokh, vydokh"	2006	86	Drama	nm0245857	"nm0245857,nm0596208,nm1436795"	5.8	142	A man invites a call girl to his place. He pays in advance for 10 hours of her time. He tells her about his ex-wife and happiness he once had. Her story is very similar to his. Why couldn't they keep their love? Can they return to their previous lives?	-0.896818735
tt1095432	2630680	271475	Héctor Alterio	Daniel Brühl	Julieta Serrano	nm0022765	nm0117709	nm0785565	A Tram in SP	2008	98	Drama	\N	\N	7.3	6	"In a small town in the Basque country, Lucas and Maria are an elderly brother and sister. They share a house with their memories and the ghosts of the people they have loved throughout their lifes. They know that sooner or later they will buy their ticket for their final journey. Marcos and Roma are young and alone. She's a nurse and paints windows that embellish the views from her room. Marcos is a street performer with no home of his own, clinging to his accordion and a pile of questions. They don't know that sooner or later they will all set out on a journey together."	-0.896804288
tt0316023	4000000	412868	Leslie Cheung	Kar Yan Lam	Maggie Poon	nm0002000	nm1157324	nm0690951	Inner Senses	2002	100	"Crime,Horror,Mystery"	nm0492305	"nm0492305,nm0232504,nm0947813"	6.3	1592	"This is the story of Yan, a young woman haunted by fleeting images of what she believes to be dead people. Told that it is all in her mind by her psychologist Jim, Yan still cannot find any other explanations for her visions. Soon, her suspicions are confirmed when Jim begins seeing the same things she does and the two begin to unravel a mystery that leads to a forgotten past."	-0.896783026
tt0436364	15000000	1549251	Viggo Mortensen	Jason Isaacs	Jodie Whittaker	nm0001557	nm0005042	nm2092886	Good	2008	92	"Drama,Romance,War"	nm0025241	"nm0852086,nm1332311"	6.2	6523	"John Halder is a 'good' and decent individual with family problems: a neurotic wife, two demanding children and a mother suffering from senile dementia. A literary professor, Halder explores his personal circumstances in a novel advocating compassionate euthanasia. When the book is unexpectedly enlisted by powerful political figures in support of government propaganda, Halder finds his career rising in an optimistic current of nationalism and prosperity. Seemingly inconsequential decisions lead to choices, which lead to more choices... with eventually devastating effect."	-0.896716607
tt5221208	639750	66115	Stephy Tang	You-Nam Wong	Annie Liu	nm1413739	nm1264361	nm1878301	Guia In Love	2015	97	Romance	nm1063017	"nm1063017,nm9769496,nm2597130,nm7832703"	6.1	33	"Years ago, two best buddies, Chan and Choi, both fell for the same woman, Lee. Forty-five years later, Lee has tragically passed away, and the best friends live on, surrounded by a series of complicated romances, big business dealings, and family tragedies."	-0.896655105
tt0784972	10000000	1035056	Will Arnett	Will Forte	Jenna Fischer	nm0004715	nm0287182	nm0278979	The Brothers Solomon	2007	93	Comedy	nm0644022	nm0287182	5.3	10266	"John and Dean Solomon may have Ph.D.s, but they're socially inept after their widowed father home-schooled them in Antarctica. When their beloved dad falls into a coma, they hatch a plan to revive him using a positive emotional shock - giving him a grandchild. They find a surrogate mom through Craig's list - she's Janine, a penniless local musician, with a large, intimidating boyfriend, James. The pregnancy gives the Solomons nine months to learn to be parents. In a side story, John pursues Tara, a neighbor who takes care of their dad when John and Dean are out; but she has no interest in John. Can the boys keep Janine and James happy, keep dad alive, and learn to be dads?"	-0.89649441
tt2297164	5000000	517717	Doona Bae	Ji-hee Jin	Yun-hie Jo	nm0046277	nm2987479	nm1464070	Doomsday Book	2012	115	"Comedy,Drama,Fantasy"	"nm1941507,nm0453518"	"nm0453518,nm1941507"	5.9	3030	"The First Chapter of The Anthology Film- In A Brave New World, a mysterious virus brings the city to ruins and zombies flood the streets of Seoul. The Chapter 2, The Heavenly Creature, a robot reaches enlightenment on its own while working at a temple. Its creators regard this phenomenon as a threat to mankind and decide to terminate the robot. The Last Chapter- Happy Birthday, a little girl logs into a strange website and puts in an order for a new pool ball for her billiards-obsessed father. Soon an unidentified meteor heads toward Earth and all human beings flee to underground bomb shelters."	-0.896456621
tt1876252	3800000	393492	Michael Ronda	Dianella	Marisol Centeno	nm2953704	nm4393851	nm0148331	Bacalar	2011	96	Adventure	nm1584093	nm1584093	5.9	59	"Santiago and Mariana, two twelve year-old friends, one day, while pretending to be detectives, accidentally catch a gang of animal traffickers on video and the game comes true."	-0.896449501
tt0422236	1755000	181865	Kareena Kapoor	Fardeen Khan	Shahid Kapoor	nm0004626	nm0007228	nm1372788	Fida	2004	122	"Action,Crime,Drama"	nm1264481	"nm1261023,nm1723231,nm1375524"	5.5	2214	"Fida tells the story of Jai who one day happen to meet a young and beautiful woman called Neha and he falls in love with her at first sight. However trying to persuade Neha was in vane to Jai, because she has no such feelings for him as he has for her. Jai turn crazy in love with Neha and couldn't find no more alternative to persuade her than suicide but his suicide attempt is unsuccessful since he is save by his best friend and Neha finally falls in love with Jai. Little by little Jai began to know that he is in love with a criminal daughter and her father owes 60 million to the underworld don. Jai decides to help Neha by grabbing the money for her because he is in love with her, to fulfilled his motive he decides to rob a bank but follow computer hacker Vikram to his house where he was trapped in a net. Neha his love turn against him and goes towards Vikram. The two accounts that were hacked by the bank belongs to underworld don Babu Anna and he also begins to chase Jai. Jai now has..."	-0.896373278
tt0291502	10000000	1036520	Madonna	Adriano Giannini	Bruce Greenwood	nm0000187	nm0316271	nm0339304	Swept Away	2002	89	"Comedy,Romance"	nm0005363	"nm0005363,nm0921631"	3.6	14792	"Amber is 40, beautiful, rich, spoiled, and arrogant beyond measure. Nothing makes this woman happy, including her wealthy but passive husband (Tony), a pharmaceutical kingpin. When Tony takes her on a private cruise from Greece to Italy, Amber is unimpressed at this impromptu no-frills vacation, and takes out her anger on the ship's first mate, Giuseppe. When a storm leaves the two shipwrecked on a deserted island, however, the tables suddenly turn..."	-0.89634801
tt1426328	14000000	1451465	Emily Mortimer	Kazuko Yoshiyuki	Shidô Nakamura	nm0607865	nm0949097	nm1217394	Leonie	2010	102	"Biography,Drama"	nm1325482	"nm3764665,nm1325482,nm2826679"	5.9	402	"A film about the life and relationships of the early 20th century American educator, editor, and journalist Leonie Gilmour, the mother of the acclaimed artist and architect Isamu Noguchi."	-0.896323936
tt3036740	11000000	1140935	Saif Ali Khan	Riteish Deshmukh	Ram Kapoor	nm0451307	nm1299011	nm0438632	Humshakals	2014	159	Comedy	nm1349318	"nm1349318,nm0080327,nm2410557,nm1872089"	1.8	7177	"A comedy centered around three people who each have a lookalike of a lookalike, all with the same name."	-0.896278646
tt2933474	20000000	2075731	Alex Ashbaugh	Dale Pavinski	Lili Mirojnick	nm4091175	nm3107498	nm2055623	Superfast!	2015	99	Comedy	"nm0294997,nm0783536"	"nm0294997,nm0783536"	4.1	8173	"Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole damn restaurant, at crazy speeds."	-0.896213455
tt6264928	663250	69175	Lu Huang	Gang Xie	Bo Qian	nm2204070	nm3085016	nm6182177	Blood 13	2018	99	"Crime,Drama,Horror"	nm3653820	nm9979530	7.5	639	"A reckless female detective, Xingmin, when investigating a murder case, finds the victim dead naked, hung upside down in the basement bathroom. Old detective Laozhou assures that this is one of the prostitute serial murder cases that he has been after for 15 years. As Xingmin tracks down the murderer, she has to deal with her inner prejudice against prostitutes caused by her traumatizing childhood memory, while irresistibly resonate to the murderer herself. To breakthrough the case, she needs to conquer her nightmare and risk herself to uncover the truth."	-0.895703135
tt0388182	10000000	1045786	Michael Douglas	Evan Rachel Wood	Willis Burks II	nm0000140	nm0939697	nm0122058	King of California	2007	93	"Comedy,Drama"	nm0128687	nm0128687	6.6	21500	A fresh-out-of-the-mental institution father and his emancipated teenage daughter venture together on a quest for an ancient Spanish treasure buried beneath their local Costco in this take on the modern family and the American dream.	-0.89542141
tt5618752	2023600	211875	Liya Akhedzhakova	Valeriu Andriuta	Vasilina Makovtseva	nm0015253	nm1250558	nm5056249	A Gentle Creature	2017	143	"Drama,Mystery"	nm0523665	nm0523665	6.6	1684	"A woman lives in a small village in Russia. One day she receives the parcel she sent to her husband, serving a sentence in prison. Confused and angered, she sets out to find why her package was returned to sender."	-0.895298036
tt3322898	2500000	261757	Tzi Ma	Meera Simhan	Jason Stuart	nm0002245	nm0621244	nm0835725	Baby Steps	2015	103	"Comedy,Drama,Family"	nm0155539	nm0155539	5.7	232	"Danny, a Taiwanese-American man, and his partner Tate long to have a baby, but the complex world of international surrogacy is further complicated by Danny's well-meaning but extremely meddlesome Ma who wants to control every aspect of the process all the way from Taipei..."	-0.895297242
tt4026570	400000	41913	John Cage	Pico Iyer	Garry Moore	nm0128509	nm2888348	nm0601225	In Pursuit of Silence	2015	81	Documentary	nm0791488	\N	7.2	352	"In Pursuit of Silence is a meditative film about our relationship with silence and the impact of noise on our lives. In our race towards modernity, amidst all the technological innovation and the rapid growth of our cities, silence is now quickly passing into legend. From the Desert Fathers of the third century AD who became the model for Christian monasticism to John Cage's seminal work 4'33"" which would go onto inspire a generation of artists, humankind has had a long fascination with silence. In Pursuit of Silence will be the first comprehensive look at this topic whose many dimensions lie at the heart of so much of human progress. Offering audiences a contemplative cinematic experience, the sights and sounds of this film will work its way through frantic minds, into the quiet spaces of hearts, and help shape a new vision of being."	-0.895217762
tt6584902	607080	63718	Makan Nathan Diarra	Ibrahim Koma	Hamadoun Kassogué	nm8814697	nm1035622	nm1181578	Wallay	2017	84	Drama	nm3624708	nm2353941	6.6	95	"Ady, a 13 year-old boy, no longer listens to his father, who raises him alone in southern France. The father running out of resources, decides to entrust Ady to his uncle Amadou for the summer. Uncle Amadou and his family live across the Mediterranean Sea in Burkina Faso! There, at 13 years of age, one must become a man but Ady, persuaded to go on holiday, understands things differently."	-0.895042013
tt1664806	9652500	1013921	Vikram	Aishwarya Rai Bachchan	Prithviraj Sukumaran	nm1417314	nm0706787	nm1335387	Raavanan	2010	128	"Action,Adventure,Crime"	nm0711745	"nm0711745,nm0007124"	6.8	2976	"Dev Prakash Subramaniam is assigned the task of apprehending a bandit, Veeraiya, and accordingly re-locates with his wife, Ragini. Shortly thereafter, while investigating another matter, he will be notified that his wife has been abducted by Veeraiya. He, in the company of several well-armed policemen, and guided by a forest guard, will relentlessly pursue this elusive bandit who is both revered and feared by the local residents; while Ragini will find out the real reason behind her abduction."	-0.89495769
tt1640718	12000000	1261412	Liam Neeson	Salma Hayek	Quvenzhané Wallis	nm0000553	nm0000161	nm4832920	The Prophet	2014	85	"Animation,Drama"	"nm0021249,nm0110293,nm0110294,nm0336049,nm2434710,nm1119079,nm1315434,nm0687739,nm2677924,nm3926251"	"nm0021249,nm3209505,nm0917440,nm0575293,nm0939669"	7.1	3806	Exiled artist and poet Mustafa embarks on a journey home with his housekeeper and her daughter; together the trio must evade the authorities who fear that the truth in Mustafa's words will incite rebellion.	-0.894882342
tt0955411	10000000	1051907	Ben Kingsley	Christian Slater	Elliott Gould	nm0001426	nm0000225	nm0001285	The Ten Commandments	2007	88	"Animation,Family"	"nm0834935,nm1860603"	nm0619547	2.9	2209	"In this animated adaptation of the Bible story Moses hears the voice of God from a burning bush, which inspires him to confront Egypt's pharaoh and demand freedom for the Israelite slaves. The pharaoh agrees after a series of horrific plagues, and Moses leads the Israelites through the parted Red Sea into the harsh freedom of the desert. There he ascends Mount Sinai and returns with the Ten Commandments."	-0.894809311
