Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt0346180	3035400	638618	Ramon Fontserè	Pilar Sáenz	Minnie Marx	nm1155179	nm1302641	nm1300949	"¡Buen viaje, excelencia!"	2003	92	Comedy	nm1209316	nm1209316	5.5	158	"Franco spends his last days of life in ""El Palacio del Pardo"", between delusions of the past, and surrounded by his family and his loyal military entourage. These, desperate for the delicate state of health of the Caudillo, decide to resort to alternative medicine Dr. Müller, a modern German woman, to the astonishment of all, ending will be determined by becoming the right hand of Generalísimo."	-0.789610005
tt0385703	3035400	275792	Luis Tosar	Mar Regueras	María Valverde	nm0869088	nm1048288	nm1482999	The Weakness of the Bolshevik	2003	95	Drama	nm0554532	"nm1191060,nm0554532"	7.1	1727	"Based on a novel by Lorenzo Silva, this movie deals with the unusual and tragic relationship between a frustrated businessman and a 14-year-old student. After crashing into the rear of the car in front of him, Pablo Lopez starts arguing with the other driver, Sonsoles, who finally files for an injury claim against him. Therefore, the angry manager starts harassing her and observes her younger sister Maria in her schoolyard. When he gets to know the intelligent girl, his perception of life is changed totally, but their friendship leads into a tragedy..."	-0.909141494
tt0386038	3035400	2043067	Josef Hader	Simon Schwarz	Joachim Król	nm0352780	nm0777649	nm0473166	Silentium	2004	116	"Crime,Thriller"	nm0613996	"nm0613996,nm0352780,nm0352028"	7.6	3131	A man who accused a catholic bishop of abusing him when he was a child dies in the Austrian city Salzburg. Everyone except his widow and the eccentrical detective Simon Brenner keeps silent and believes that the man killed himself.	-0.326920232
tt0390833	3035400	228377	Monique van de Ven	Monic Hendrickx	Georgina Verbaan	nm0892857	nm0376826	nm0893620	Amazones	2004	100	"Action,Comedy,Crime"	nm0483575	nm0432910	5.6	640	"Four women from the North of Dutch town Breda are sick of their poor life. Lot is divorced and has two little kids; her friend Sam has a busy family life and an unemployed husband; Reneetje has a little daughter (and always a sniff of coke in her pocket); teacher Kers has had trouble making ends meet after her husband died. They boldly decide to rob a bank in the neighborhood and to their surprise they get away with it easily. The women are extremely happy with the success of their moves, but life has gotten nowhere near easy! Kers is being harassed by the school principal Zeger who has feelings for her. Sam's husband Najib finds her cash in a kitchen drawer and is getting quite suspicious. Reneetje is spending money like water and, worse of all, Lot falls in love with Achilles, a police officer. Tighter and tighter, the women are getting trapped. They decide to make one last big hit, but that robbery gets terribly out of hand..."	-0.924762165
tt0407852	3035400	53460	Enikõ Eszenyi	Ernõ Fekete	Zsuzsa Czinkóczi	nm0261972	nm0270847	nm0194491	The Last Report on Anna	2009	103	"Drama,Romance"	nm0617767	"nm0617767,nm0665234"	6.3	52	"This film is the first one since the political changes in Hungary to deal with the topic of informants. It vividly depicts the atmosphere of Hungarian society in the seventies. The protagonist is Peter, a literary critic, is tasked by the secret police to persuade Social Democratic politician, Anna Kethly, who has been living in exile for decades, to return home. Kethly, once a minister in the government of Imre Nagy, has been fighting since 1956 to preserve the memory of the revolution and to unmask the true nature of the Kadar government. The meeting between Anna and Peter is a duel of minds, summoning up old memories and historic eras, while bringing deeply buried emotions to the surface."	-0.982387829
tt0430252	3035400	194325	Michiel Huisman	Caro Lenssen	Johnny de Mol	nm0401264	nm0502232	nm0596394	Johan	2005	90	"Drama,Romance"	nm0453330	nm1174527	6	440	"Johan Dros is born as eleventh consecutive son of soccer-obsessed pa Rinus, who raises his boys mainly as the small island Texel's team. Johan's rare reprieves from training for a sport he doesn't care for cease when ma dies. After captain brother Johhny sort of steals his local girl-friend Evy, Johan leaves for Amsterdam, where he becomes a hairdresser and would-be singer. Soccer, a vocal TV talent-hunt and Evy will bring them all together again, but also raise unprecedented strife in the Dros family."	-0.935980452
tt0431449	3035400	1881273	Francesca Inaudi	Riccardo Scamarcio	Gabriella Pession	nm1594999	nm1249052	nm0676070	L'uomo perfetto	2005	95	Comedy	nm1334773	"nm1754543,nm1013665"	6.1	527	"Lucia loves Paolo since her childhood. When Maria, her best friend, announces the engagement with him, she can't stand the situation and decides to take action."	-0.38022258
tt0433686	3035400	259991	Frank Lammers	Fedja van Huêt	Peggy Jane de Schepper	nm0483576	nm0404806	nm0211511	Night Run	2006	90	"Crime,Drama,Thriller"	nm0623937	nm0722783	6.9	1471	"Dennis van der Horst is a kind-hearted young entrepreneur. He lives by the rules of the street. The only people he feels any responsibility for are his brother Marco and his family, who are not very well off. When Dennis gets the chance to obtain an extremely expensive but lucrative taxi-license, he seizes it. In the presence of the manager of MOTAX, the only taxi company in Amsterdam, Dennis borrows a very large sum of money. Dennis is beside himself with joy. The hustling is over. Soon however Dennis finds out that there was a reason why it was so easy for him to obtain such a scarce license. The law is being altered, allowing competition on the taxi market. The licenses of Dennis and many of his colleagues all at once become worthless. As of that moment there is a war going on in the streets of Amsterdam. Dennis gets deeper into trouble when he finds out that he has unwittingly become part of the criminal organization behind MOTAX. Even the police turn out to have secret ties with ..."	-0.914347066
tt0439860	3035400	352620	Javier Pereira	Oriol Vila	Marc Rodríguez	nm0673144	nm1073816	nm1770246	Your Life in 65	2006	100	"Drama,Romance"	nm0728048	nm1181159	6.9	631	"Twenty-something mates Francisco, Ignacio, and Dani meet for their Sunday rituals: a paella, a dip in the sea. After spotting an obituary for a schoolmate, they decide to attend the funeral. They realize it wasn`t him. Confusion turns to coincidence as they meet a couple of young women who will disrupt their perfect summer`s day."	-0.883830835
tt0448124	3035400	1384105	Alan Rickman	Sigourney Weaver	Carrie-Anne Moss	nm0000614	nm0000244	nm0005251	Snow Cake	2006	112	"Drama,Romance"	nm0263009	nm1856975	7.5	11909	"Alex Hughes, an ex-convict, is on a road trip to Winnipeg to see an old friend. Along the way, he meets the annoying, but vivacious, Vivienne Freeman who manages to bum a ride with him. Just as he begins to warm to this eccentric girl, Alex's vehicle is in a serious automobile accident that kills Vivienne. After his meeting with the police, Alex decides to speak with Vivienne's mother. Upon arrival at her home, Alex discovers that the mother, Linda, is a highly functional autistic woman who convinces him to stay long to take out the garbage the day after the funeral he agrees to arrange. In those few days, Alex discovers new friends and learns more about the uniqueness of Linda even as he struggles to come to terms with his own grief."	-0.544012471
tt0469754	3035400	3111395	Jens Albinus	Peter Gantzler	Friðrik Þór Friðriksson	nm0016850	nm0304644	nm0296144	The Boss of It All	2006	99	Comedy	nm0001885	nm0001885	6.7	10466	"The owner of an IT firm wants to sell up. The trouble is that when he started his firm he invented a nonexistent company president to hide behind when unpopular steps needed taking. When potential purchasers insist on negotiating with the ""Boss"" face to face the owner has to take on a failed actor to play the part. The actor suddenly discovers he is a pawn in a game that goes on to sorely test his (lack of) moral fibre."	0.025035901
tt0475241	3035400	37781	Batzul Khayankhyarvaa	Tsetsegee Byamba	Banzar Damchaa	nm2380658	nm2379750	nm0198688	Khadak	2006	104	"Drama,Romance"	"nm0112456,nm0941017"	"nm0112456,nm0941017"	6.9	834	"Magical realism, epilepsy, and the steppes of Mongolia. A pilot dies. His son Bagi, who, like his father, has epilepsy, grows up on the steppes, herding sheep, subject to fits. A plague among the animals forces the family off their land to a city where Bagi gets a mining job. His seizures become more frequent and bring visions in this wasteland of strip mining, factories, and rubble. He falls in with a troupe of student performers after saving the life of one of their number. As the crisis of his people deepens - herders without flocks - Bagi uses the visions to seek direction. Can he save his people, and can he find love?"	-0.98755321
tt0475937	3035400	4529892	Anastasia Hille	Karel Roden	Valentin Goshev	nm0384826	nm0734558	nm0331477	The Abandoned	2006	99	"Horror,Mystery,Thriller"	nm0148511	"nm0403963,nm0148511,nm0822582"	5.6	12101	"In 1966, somewhere in Russia, a wounded woman drives a truck to an isolated farm with two babies. Forty years later, the film producer Marie Jones leaves her daughter in California and travels back to her home land in the wilderness of Russia. Marie is one of the children and had received a phone call from the notary public Andrei Misharin, who told her where the farm of her family is located. Marie arrives at the abandoned house and meets the stranger Nicolai, who tells her that he had also received a call from Misharin and he is her twin brother. Weird things happen in the house and Marie and Nicolai are haunted by zombie-like ghosts of themselves. Further, they find that they are trapped in the house and can not leave the place."	0.492353729
tt0783530	3035400	107075	Judith Davis	Marc Chapiteau	Fabienne Babe	nm1927432	nm0152211	nm0044865	You Will Be Mine	2009	96	"Drama,Music"	nm0482542	"nm0482542,nm0300858,nm0893107"	5.6	1132	"Marie leaves home to study the piano at the conservatory in Lyons. Through lack of money, she is obliged to share an apartment with Emma, a friend of the family who has lived alone since the death of her father. The two young women develop a strange fascination for one another, which soon develops into an intense mutual need..."	-0.964724595
tt0799911	3035400	1066502	Valeria Golino	Luca Zingaretti	Giuseppe Battiston	nm0000420	nm0956956	nm0061484	Our Country	2006	102	Drama	nm0173726	"nm0076914,nm0173726"	6.3	385	"Ugo (Luca Zingaretti) is a crooked banker with a shifty hand for finances. Rita (Valeria Golino) is a by-the-books finance officer determined to bring Ugo to justice. In a city where money, or lack thereof, seems to be the motivating factor in the lives of all individuals no matter what side of the law they fall on, the confrontations and contradictions in their lives all come together to offer a revealing look at the value placed on the almighty Euro."	-0.648645434
tt0800135	3035400	11069	Olivier Gourmet	Robinson Stévenin	Cécile de France	nm0332709	nm0836682	nm0208426	The Colonel	2006	110	"Crime,Drama,History"	nm0004124	"nm0002020,nm0344467,nm0004124,nm2256508"	7	486	"A ""Reformed Colonel"" is found dead in Paris, a couple of decades after Algeria's struggle for independence was won from France. Lieutenant Galois is assigned the investigation of this murder. She receives the diary of Lieutenent Guy Rossi who served under The Colonel in Algeria in 1956, and has been reported as missing in action since 1957. The revelations found in Rossi's diary go far beyond The Colonel's actions in Algeria, and give an insight on how dirty Algeria's War for Independence really was."	-0.996353365
tt0826711	3035400	1475937	Juliette Binoche	Hippolyte Girardot	Simon Iteanu	nm0000300	nm0320762	nm2392049	Flight of the Red Balloon	2007	115	"Drama,Family"	nm0396284	"nm0396284,nm0546753"	6.6	3693	"In Paris, Chinese cinema student Song Fang is hired to work as the nanny of Simon by his divorced mother Suzanne, who works voicing marionettes in a theater. Suzanne is having troubles with her tenant Marc, who does not pay the rent, while she waits for the return of her older daughter Louise, who lives with her father in Brussels."	-0.513758808
tt0861747	3035400	20600	Juan Minujín	Verónica Sánchez	Jordi Mollà	nm1375877	nm0845189	nm0003244	Zenitram	2010	103	"Action,Adventure,Comedy"	nm0056365	"nm0056365,nm1618229,nm1091154,nm1701502"	4.7	92	"Set in a decaying Buenos Aires, a poor Argentine (Minujin) wrestles with his newly discovered superpowers."	-0.993213417
tt0915457	3035400	1993042	Manuel Rubey	Patricia Aulitzky	Christian Tramitz	nm2445857	nm2206537	nm0870780	"Falco - Verdammt, wir leben noch!"	2008	109	"Biography,Drama,Music"	nm0745037	nm0745037	6.8	1228	"Falco - Verdammt wir leben noch deals with life, work and tragic death of Johann ""Falco"" Hölzel. The biopic is portraying his work through his early days, as member of the Viennese band ""Drahdiwaberl"" and later with his own hits as solo artist, like ""Der Kommissar"", ""Wiener Blut"" and his worldwide smash-hit ""Rock Me Amadeus""."	-0.343400757
tt0948532	3035400	4895256	Bracha van Doesburgh	Hadewych Minis	Sanne Wallis de Vries	nm1476196	nm0591389	nm0909238	Killer Babes	2007	100	Comedy	nm0530975	"nm0462773,nm0530975,nm0828385,nm1375739"	5.7	1782	"Spoiled-rotten airhead Dutch socialites Kitty, Estelle and Nicolette hire criminal Cliff to eliminate their husbands, businessmen which they suspect of adultery. Cliff's uncharacteristic clumsiness in staging accidents and pure chance cause ample complications."	0.61272135
tt0961738	3035400	2276834	Martina Gedeck	Heino Ferch	Jasmin Tabatabai	nm0311476	nm0272224	nm0845915	Messy Christmas	2007	96	Comedy	nm0429774	"nm0718637,nm0738235,nm0855599"	6.3	381	"Jan and Sara have a patchwork family: Sara has been married three times before falling in love with Jan and she brought one child from every previous marriage into this family. Jan has only been married once before and he, too, brought a child into this family. Now, Sara invited all their ex-spouses along with their new partners and children to celebrate Christmas with them. While they are makes jibes at each other, Sara reveals that she is pregnant with Jan's child - except Jan has sterilized himself without telling Sara. Who is the father of his child? All of Sara's ex-husbands are immediately suspect and Jan is adamant about finding out."	-0.249906684
tt1077255	3035400	405080	Tim Wilde	Stefan Jürgens	Götz Otto	nm0928516	nm0433828	nm0653248	Ossi's Eleven	2008	93	Comedy	nm0034198	nm0034198	5.2	381	"This is the funny German version of the social comedy Ocean`s Eleven. Eleven accomplices from the eastern part of Germany (""Ossi"" is slang for an East German citizen) get together to plan a new and huge criminal act, although the head of them, Oswald Richter (Tim Wilde), just got out of prison. But they have a problem. The casinos they desired to break in to already went bankcruptcy, thus a new plan has to be made. Their next idea is to steal money from an iron foundry, who still owns bills of the former currency, German Marks. Later, this should be exchanged into EURO at a federal bank. But the theory sounds far easier than reality is in the end. The crew, which consists of a former top-notch world class canoeist, Bruno, a fast food store owner, Axel, and a kid that thinks he is Elvis, Timmy, is lucky to find out that one of them has a grandfather who knows about the old tunnel system under the iron foundry. The problematic journey begins and holds unexpected obstacles."	-0.86654811
tt1105740	3035400	34887	Vincent Regan	Amy Beth Hayes	Michael Ironside	nm0716490	nm2805495	nm0000461	Eva	2010	111	Drama	\N	\N	5.2	340	"Starring Vincent Regan (Clash of the Titans, 300), Michael Ironside (TV's Cold Case, Wolverine and the X-Men, Patrick Bergen (Patriot Games) and Amy Hayes ((TV's Doctor Who)."	-0.988506626
tt1112828	3035400	1604448	Maxim Mehmet	Andreas Schmidt	Oliver Bröcker	nm0994950	nm0772805	nm0117623	Fleisch ist mein Gemüse	2008	97	"Comedy,Drama,Music"	nm0351435	"nm0835345,nm0351435"	6.1	714	Heinz Strunk is a young and unemployed musician who lives with his sick mother in Hamburg-Harburg. One day he gets the chance to play the sax in a dance band.	-0.471421404
tt1236182	3035400	4797	Ronit Elkabetz	Abraham Belaga	Marc Ruchmann	nm0253813	nm2242168	nm1688708	Ashes and Blood	2009	105	Drama	nm0000272	"nm0434282,nm0000272"	6	145	"Exiled from her country since her husband's murder ten years earlier, Judith lives in Marseille with her three children. After having refused to see her family for years, Judith, in spite of her fears and secrets, allows herself to be influenced by her children's wishes and accepts an invitation to their cousin's wedding. They set off to spend a summer in the old country, discovering their roots and their past. But Judith's return revives old hatreds between rival clans. The spiral of violence is inexorably set in motion, blood will tell..."	-0.998419649
tt1282155	3035400	1549367	Sophie Marceau	Christopher Lambert	Margarita Rosa de Francisco	nm0000521	nm0000483	nm0208444	Cartagena	2009	92	"Drama,Romance"	nm0598321	"nm3110976,nm0598321,nm0885213"	6.8	999	"Muriel is beautiful, free-spirited and bed-ridden since a horrific accident. Leo is a drunk middle-aged ex-boxer. Desperate for work and unqualified, he interviews for Muriel, who hires him to cook and care for her against her better judgment. Initially out of his depth, Leo slowly wins Muriel's trust. As Muriel teaches him to read, he forces her to confront the joys beyond her window."	-0.489567606
tt1351672	3035400	3034481	Greta Zuccheri Montanari	Claudio Casadio	Alba Rohrwacher	nm3663880	nm3249689	nm2130040	The Man Who Will Come	2009	115	"Drama,War"	nm2056836	"nm2056836,nm2791439,nm3263218"	7.4	1449	"Winter 1943. Martina is small child, who stopped talking since the death of her infant brother some years before. She lives in a rural area of central Italy. Her mother is pregnant again and Martina lives for the arrival of her new brother. Meanwhile, the war is getting closer and closer, forcing the people of the village to tread a difficult path, torn between the partisan brigades and the Nazi Army. On practically the same day as the birth of Martina's brother, the SS start a massive roundup of civilians in the area, an infamous event that will come to be known as the Marzabotto massacre during which more than 770 people were killed in houses, cemeteries and churches."	-0.00030309
tt1428448	3035400	524231	Lukas Resetarits	Udo Samel	Johannes Krisch	nm0720242	nm0759797	nm0471406	Kottan ermittelt: Rien ne va plus	2010	95	"Comedy,Crime"	nm0666685	"nm0666685,nm0954882,nm3421968"	4.1	170	Maj. Adolf Kottan III has to return to the police as the situation is worse than ever. He is the only hope.	-0.827294318
tt1440180	3035400	5788728	Alexander Fehling	Miriam Stein	Moritz Bleibtreu	nm2356421	nm0825587	nm0001953	Young Goethe in Love	2010	102	"Biography,Romance"	nm0836715	"nm3464731,nm0006905,nm0836715"	6.7	2631	"After aspiring poet Johann Wolfgang von Goethe fails his law exams, he's sent to a sleepy provincial court to reform. Instead, he falls for Lotte, a young woman who is promised to another man."	0.907071916
tt1576483	3035400	39699	Nebojsa Djordjevic	Srdjan Pantelic	Nenad Okanovic	nm2584321	nm2133699	nm2583539	The Whirl	2012	110	"Action,Drama,Fantasy"	nm1248526	nm1248526	6.7	687	"As former Yugoslavia was falling apart, so did the financial and social stability of Serbia. Social extremes were visible everywhere, especially among the youths. War, inflation, physical isolation and sanctions all contributed to Serbia becoming a type of ghetto. This was most visible in Serbia's capital Belgrade, which had a steep downfall in all aspects of life. In this isolation, the young were creating their own worlds. The film is set in the second half of the 1990s in Belgrade, seen from the perspectives of young adults, and about their efforts to find themselves while circumstances were pulling them to the bottom of a chaotic whirlpool. The film follows the three main characters: Bogdan, Kale and Count, in three separate stories, but all of them are intertwined. It follows their lives for 48 hours which is enough to change them completely."	-0.986921333
tt1649443	3035400	4915757	Manuela Velasco	Paco Manzanedo	Héctor Colomé	nm0892299	nm1024814	nm0173105	[REC] 4: Apocalypse	2014	95	"Action,Adventure,Horror"	nm0049371	"nm0049371,nm1548856"	5.3	14707	"Ángela Vidal, the spunky young television reporter that entered the building in 2007 has exited with the swat team. Little do they know that she carries the seed of the strange demonic infection. She is taken to an oil tanker miles off shore which has been especially equipped for the quarantine..."	0.619475318
tt1665412	3035400	669	Rob Stanley	Joanna Scanlan	Gary Cady	nm1249718	nm0768936	nm0128328	Hot Hot Hot	2011	93	"Comedy,Drama"	nm1118659	nm1118659	4.9	117	"Ferdinand is a long-standing employee at Fish Land, the aquatic centre within the globalised leisure complex ""Worlds Apart"". He's a small, bald forty year-old, and a solitary, anxious introvert, entirely devoted to his passion for fish. But Ferdinand's obsessive little existence is turned upside down the day Fish Land closes down for six months of renovation. He is transferred to another section of ""Worlds Apart"", the Finnish-Turkish Delight spa, entirely geared towards the pleasure of saunas and steam rooms. Ferdinand is suddenly thrown into a world of nudity, sensuality, relaxation and letting go... In short, everything he could possibly be afraid of! HOT HOT HOT is the belated journey of initiation of an inhibited little man, who slowly but surely learns to open up to the pleasures of life. It paints a colourful yet sensitive picture of a world caught between artificiality and authenticity, between norm and peculiarity. It is a film on the body, on nudity and love, and on accepting..."	-0.999779601
tt1797348	3035400	1905509	Josh Hutcherson	Vladimir Cruz	Magali Wilson	nm1242688	nm0190489	nm5690298	7 Days in Havana	2012	129	Drama	"nm0134559,nm0001125,nm0575523,nm0637615,nm0837839,nm0846119,nm0871086"	"nm0134559,nm1375024,nm7011823,nm1375777,nm0575523,nm1377207,nm0637615,nm0655898,nm0837839,nm0871086"	6.1	3588	"A lesbian, an aspiring actor, an aspiring singer, a low-class marriage, a neighborhood community and 2 renowned directors have memorable less-than-24-hour-long experiences while living in/visiting the capital of Cuba."	-0.372238133
tt2062559	3035400	676451	Alberto Ammann	Antonio de la Torre	Karra Elejalde	nm2975962	nm0209409	nm0253216	Invader	2012	99	"Action,Drama,Thriller"	nm0130714	"nm2144714,nm1942197,nm1093711"	5.6	823	"After almost getting killed in a terrorist attack during an international mission, Pablo, a Spanish military doctor returns home to heal his wounds with his family. Soon Pablo starts suspecting that the army is withholding information about the attack and starts receiving pressure from the military high command to verify the official army version of the events. His refusal to comply and his search for the truth will endanger his life and his family."	-0.777146084
tt2324730	3035400	8813759	Valeria Eisenbart	Quirin Oettl	Justus Schlingensiepen	nm3109658	nm4170158	nm4513271	Famous Five 2	2013	88	"Adventure,Crime,Family"	nm1502159	"nm0090067,nm1359981,nm1361160"	5.3	250	"The five friends George, Julian, Dick, Anne and Timmy the dog, go for the first time together on holiday. Without parents they set out on a bike ride that takes them into the legendary Cat Canyon. Already at the first bonfire siblings George and Dick make her friends fear and tell the story of the 'Black Cat'. According to legends a thief should have hidden the largest diamonds in the world, the green emerald in the Cat Canyon. And a few seconds later comes a figure out of the bushes. It is the small Hardy who lives in the area and has nothing better to do than to show off his phone and his quad. Although they become friends soon. But what they do not know is that Hardy is followed by the two crooks Max and Fil..."	1.903655563
tt2344900	3035400	146620	Adria Arjona	Paloma Bloyd	Luis Tosar	nm5245722	nm2851377	nm0869088	Wedding in New York	2015	95	Comedy	nm0690577	nm0690577	6.5	58	"Cheeky Carlos convinces a recently broken-up Gonzalo to take his place at a wedding in New York while he chases an old flame, but when Gonzalo falls for the bride all hell breaks loose. (Spanish audio with English subtitles available)"	-0.951696662
tt2409818	3035400	550108	Sasha Grey	Elijah Wood	Neil Maskell	nm2340248	nm0000704	nm0556453	Open Windows	2014	100	"Crime,Horror,Thriller"	nm1443023	nm1443023	5.2	12933	"An actress named Jill refuses to have dinner with Nick, a fan who won a date with her in an Internet contest. In return, a guy named Chord, posing as Jill's campaign manager, helps Nick to follow in the footsteps of the actress from his own computer. Nick starts a game in which he realizes that he is only a puppet into the maniacal plans devised by Chord, to hunt down the star."	-0.81876925
tt2713778	3035400	85229	Meret Becker	Gennadi Vengerov	Benedicte C. Westin	nm0000888	nm0893092	nm6608473	Cathedrals of Culture	2014	165	Documentary	"nm0014694,nm0000602,nm0000694,nm0322198,nm1378517,nm0646444"	"nm0000694,nm0322198,nm1378517,nm6608473,nm1733194,nm0646444,nm2360523,nm0014694,nm3846949"	7	198	"Six directors tackle the question ""If buildings could talk, what would they say about us?"" by capturing iconic buildings with narration from the perspective of the buildings."	-0.971921667
tt2797106	3035400	17722776	Do-yeon Jeon	Soo Go	Claudette Lalí	nm0161133	nm1714968	nm2720561	Way Back Home	2013	131	Drama	nm0051907	"nm6649697,nm6649699,nm6649700,nm6649698,nm6649696"	7.3	1024	"Jeong Yoon is a caring wife and mother and a sensitive woman who finds herself plunged into a legal ordeal thousands of miles from home. After years of planning, she and her husband Jong Bae open an auto body repair shop, only to see everything they've worked for stripped away when a loan Jong Bae had guaranteed defaults. Facing financial despondency, the couple gets into a vicious fight about money, sending Jeong Yeon away, leaving only a cryptic note saying she'll be back in a few days. When she turns up looking nervous at Orly Airport in Paris with over 30 kilograms of cocaine in her luggage, it is the beginning of a globe-spanning nightmare that began with an old friend and a tempting proposition."	4.838693471
