Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt0299977	31000000	177395557	Jet Li	Tony Chiu-Wai Leung	Maggie Cheung	nm0001472	nm0504897	nm0001041	Hero	2002	107	"Action,Adventure,History"	nm0955443	"nm1104077,nm0955443,nm0910841"	7.9	167651	"Ancient China and the Qin Empire is out to conquer the six kingdoms. This makes its king a target for assassination. However, one man has single-handedly ensured the safety of the king, by killing the three most notorious assassins in the land. Treated as a hero, he is summoned for an audience with the king."	4.722437138
tt0360201	31000000	41512007	Kirsten Dunst	Paul Bettany	Jon Favreau	nm0000379	nm0079273	nm0269463	Wimbledon	2004	98	"Comedy,Romance,Sport"	nm0518644	"nm0111845,nm0280814,nm0505662"	6.3	57187	"Peter Colt, an English tennis player in his thirties whose ranking slipped from 11th to 119th in the world, considers he never really had to fight for anything as his wealthy but all but close family easily put him through studies and allowed him to pursue his tennis ambitions, bravely exchanges jokes with his German sparring partner Dieter Prohl, in a similar position, but feels it's about time to admit he's getting too old to compete with fitter coming men (or boys) and intends, after a last Wimbledon, to take a job with the prestigious tennis club instead. Just then, by accident, he bumps into Lizzie Bradbury, the American rising star of female tennis, falls in love with her and finds her interest in him changes his entire perception, even gives him the strength to win again. But where will it lead them, especially when her overprotective father-manager Dennis Bradbury proves determined to nip their relationship in the bud, believing it detrimental to her career?"	0.339096957
tt1244659	31000000	15134293	Brendan Fraser	Keri Russell	Harrison Ford	nm0000409	nm0005392	nm0000148	Extraordinary Measures	2010	106	Drama	nm0891114	"nm0414608,nm2521452"	6.4	15787	"A Portland couple have two children with Pompe disease, a genetic anomaly that kills most before a child's tenth birthday. The husband, John, an advertising executive, contacts Robert Stonehill, a researcher in Nebraska who has done innovative research for an enzyme treatment. He has little money to fund his laboratory, and a thorny personality that drives away colleagues and funders. John and his wife Aileen raise money to help Stonehill's research and the required clinical trials. John takes on the task full time, working with venture capitalists and then rival teams of researchers. Time is running short, Stonehill's angry outburst hinder the company's faith in him, and the profit motive may upend John's hopes. The researchers race against time for the children who have the disease."	-0.511797016
tt1524930	31000000	104884188	Ed Helms	Christina Applegate	Skyler Gisondo	nm1159180	nm0000775	nm1711114	Vacation	2015	99	"Adventure,Comedy"	"nm0326246,nm0197855"	"nm0326246,nm0197855,nm0000455"	6.1	89290	"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, an adult Rusty Griswold takes his wife and two sons on a cross-country road trip to Walley World. Needless to say, things don't go quite as planned."	2.383360794
tt1907668	31000000	161772375	Denzel Washington	Nadine Velazquez	Don Cheadle	nm0000243	nm1229204	nm0000332	Flight	2012	138	"Drama,Thriller"	nm0000709	nm0309691	7.3	307167	"Whip Whitaker is a commuter airline pilot. While on a flight from Orlando to Atlanta something goes wrong and the plane starts to fly erratically. With little choice Whip crashes the plane and saves almost all on board. When he wakes up in the hospital, his friend from the airline union introduces him to a lawyer who tells him there's a chance he could face criminal charges because his blood test reveals that he was intoxicated with alcohol and cocaine. He denies being impaired, so while an investigation is underway, he is told to keep his act together. However, letting go of his addiction is not as easy as it seems..."	4.218463541
tt1976000	31000000	13551951	Viggo Mortensen	Kirsten Dunst	Oscar Isaac	nm0001557	nm0000379	nm1209966	The Two Faces of January	2014	96	"Romance,Thriller"	nm0024925	"nm0024925,nm0383604"	6.2	27921	"1962. A glamorous American couple, the charismatic Chester MacFarland (Mortensen) and his alluring younger wife Colette (Dunst), arrive in Athens by boat via the Corinth Canal. While sightseeing at the Acropolis they encounter Rydal (Isaac), a young, Greek-speaking American who is working as a tour guide, scamming tourists on the side. Drawn to Colette's beauty and impressed by Chester's wealth and sophistication, Rydal gladly accepts their invitation to dinner. However, all is not as it seems with the MacFarlands and Chester's affable exterior hides darker secrets. When Rydal visits the couple at their exclusive hotel, Chester presses him to help move the body of a seemingly unconscious man who he claims attacked him. In the moment, Rydal agrees but as events take a more sinister turn he finds himself compromised and unable to pull himself free. His increasing infatuation with the vulnerable and responsive Colette gives rise to Chester's jealousy and paranoia, leading to a tense and ..."	-0.562840304
tt3014866	31500000	38803993	Kevin Costner	Ryan Reynolds	Gal Gadot	nm0000126	nm0005351	nm2933757	Criminal	2016	113	"Action,Crime,Drama"	nm1033517	"nm0177018,nm0918711"	6.3	53320	"Bill Pope (Ryan Reynolds) is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous convict Jericho Stewart (Kevin Costner). When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and make the deal with him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal."	0.231872755
tt3595298	31590000	52556824	Salman Khan	Sonam Kapoor	Neil Nitin Mukesh	nm0006795	nm2128238	nm1778703	Found a Treasure Called Love	2015	164	"Action,Drama,Musical"	nm0054744	"nm0054744,nm2105422"	4.6	16028	"A conspiracy to eliminate Prince Vijay, just days before his coronation, is hatched by his younger brother who eyes the throne, its riches, and its power. Prem, a lookalike of the prince, steps in at this point only to lose his heart to the prince's beloved, Maithili."	0.663717073
tt3803860	31590000	1387272	Joseph Vijay	Sridevi	Sudeep	nm0897201	nm0004437	nm1679372	Puli	2015	155	"Action,Adventure,Fantasy"	nm2435980	nm2435980	4.5	6861	"Maru Dheeran is a meek child brought up in an enslaved village coming under the oppressive rule of the blue-eyed monstrous 'Vedalam' group who burden the people with enormous taxes and kill on whim. When his wife is kidnapped for sacrifice by the Vedalam Queen & her commander in-chief, Maru Dheeran takes a journey to their impenetrable fort in order to retrieve her and put an end to the tyranny."	-0.956085092
tt0180734	32000000	44102389	Keanu Reeves	Diane Lane	John Hawkes	nm0000206	nm0000178	nm0370035	Hardball	2001	106	"Drama,Sport"	nm0005367	"nm0185359,nm0309691"	6.4	26679	"Bright, educated, handsome Conor O'Neill's promising future was wrecked by his gambling addiction, which dragged him into heavy drinking and petty crime, but worst of all, the stifling grip of loan-shark bookies. Desperate for a loan, he agrees to stand in for lawyer friend Jimmy Fleming as coach of a Chicago ghetto Little League baseball team. His sense of pride, becoming the boys' sole idol, and competition, plus their attractive teacher, motivate Conor. But the crushing loan problem rather requires leaving town."	0.378199613
tt0202402	32000000	9902115	Shane West	Marla Sokoloff	Jodi Lyn O'Keefe	nm0922342	nm0005448	nm0005281	Whatever It Takes	2000	94	"Comedy,Drama,Romance"	nm0713527	nm0777043	5.5	9286	"Ryan (Shane West) is a bit of a geek with eyes for the school sex bomb, Ashley (Jodi Lyn O'Keefe), which induces cringing in his neighbor and best friend, Maggie (Marla Sokoloff), a cute intellectual girl. But popular jock Chris (James Franco) has his eye on Maggie, and he offers to help Ryan win Ashley if Ryan will help Chris with Maggie. So begins a two-headed variation on Cyrano de Bergerac; Ryan composes soulful e-mails for Chris, and Chris advises Ryan to treat Ashley like dirt, which seems to be the only way to get her attention. At first, neither finds it easy to change their ways; Chris comes on too strong, and Ryan is too nervous to be a jerk. But as they start to succeed, Ryan begins to see Maggie in a new light and wonders if he's pursuing the right girl. He realizes Ashley is not meant for him, and tries to convince Maggie about Chris's affection for her. Maggie is reluctant to take him ""back"" at first, but then realizes Ryan has a change of heart."	-0.690558916
tt0203019	32000000	82343495	Cuba Gooding Jr.	Robert De Niro	Charlize Theron	nm0000421	nm0000134	nm0000234	Men of Honor	2000	129	"Biography,Drama"	nm0863387	nm0809899	7.2	102019	"The story ultimately revolves around two ""men of honor""; their relationship, their individual and joint failures and triumphs. Carl Brashear is determined to be the first African American Navy Diver in a time where racism is rife. Leslie Sunday is his embittered trainer, determined to see him fail. Fate, challenges and circumstances eventually draw these two men together in a tale of turbulence and ultimately triumph."	1.573234138
tt0265349	32000000	55305279	Richard Gere	Laura Linney	David Eigenberg	nm0000152	nm0001473	nm0251678	The Mothman Prophecies	2002	119	"Drama,Horror,Mystery"	nm0671210	"nm0368818,nm0444481"	6.4	72018	"John Klein (Richard Gere) is involved in a car accident with his wife, but while he is unharmed, his wife mentions a moth-shaped creature appearing. After her death, John begins to investigate the secrets behind this mentioned Mothman. It takes him to the small town of Point Pleasant, West Virginia, where he discovers a connection with the same problem. Here he meets Connie Mills (Laura Linney), while he continues to unravel the mystery of what the Mothman really is."	0.728289915
tt0306892	32000000	47636	James Purefoy	Piper Perabo	Patrick Swayze	nm0700856	nm0005305	nm0000664	George and the Dragon	2004	93	"Action,Adventure,Comedy"	nm0716135	"nm0716135,nm0122076"	5.7	3482	"The first crusade to free the Holy Land has ended. A mass of weary knights, squires, soldiers of fortune and priests are making their way home across a Europe that has changed forever. George, a handsome English knight, unsettled by the horrendous bloodletting he witnessed in Palestine, desires to hang up his sword and settle down to a quiet, peaceful life. On returning to England, George heads north where he's heard the land is good and the population sparse and of a kindly King named Edgaar. He finds King Edgaar in a terrible state. His beautiful daughter, Lunna has recently disappeared. In return for a small plot of land, George agrees to search for Princess Lunna. With Edgaar's faithful servant, Elmendorf, George sets out. George discovers the princess and the truth behind her strange disappearance. The quest now set before them ends in a love, a lie, and a legend that has lasted a thousand years."	-0.998511375
tt0323033	32000000	30016165	Pierce Brosnan	Julianne Moore	Parker Posey	nm0000112	nm0000194	nm0000205	Laws of Attraction	2004	90	"Comedy,Romance"	nm0398185	"nm0112459,nm0363326"	5.9	21158	"This is the story of two New York divorce attorneys who are often competing against each other, but end up in a relationship nonetheless. When they get married, can they avoid the same issues at home that lead people to provide them business at work? One of the central cases in the story is the heavily-publicized divorce of a rock star from his wife..."	-0.061994873
tt0368578	32000000	97918663	Ice Cube	Nia Long	Aleisha Allen	nm0001084	nm0000505	nm0020248	Are We There Yet?	2005	95	"Adventure,Comedy,Family"	nm0505152	"nm1027958,nm1257282,nm0826425,nm0918955"	4.7	27347	"Nick Persons is a selfish player who owns a collectables sports shop in Portland, Oregon. Everything in his life is perfect until he meets Suzanne Kingston, a business woman who has something Nick hates - children: Lindsey and Kevin. Nick and Suzanne become friends and share good moments with each other. But Nick's peaceful life gets altered when Suzanne asks him to drive her kids to Vancouver. After the 3 miss a plane and then, train, they drive. Unfortunately, Kevin and Lindsey hate Nick, and he has to try to make it to Vancouver, unaware of the terror and torture he is in for."	2.059958123
