Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt0494284	1011800	147184	Eduard Gabia	Luca Lionello	Chiara Caselli	nm2132609	nm0513352	nm0143309	Cover Boy... Last Revolution	2006	93	Drama	nm0025251	"nm0025251,nm0038522"	6.8	591	"Cover-boy (low-budget film shot in the Sony digital HDV format and transfert on 35mm. feature film) is the story of the friendship between Ioan (Eduard Gabia) and Michele (Luca Lionello) respectively Romanian and Italian. The serendipitous encounter of two worlds apart: the travails of a young man, son of the Post-Communist Revolution, who flees his country in search of a better future and the travails of another youth who instead scrapes along the margins of a Western society that is unable to offer gainful employment to so much of its youth. In the background of this rapport between a simple Romanian youth and his marginalized Italian counterpart, there is a West which on one side is still reeling from the collapse of the Communist ideology and on the other, in the clutches of a Capitalist myth which has increasingly assumed, as it propulsive force, harsh competitiveness and an intensification of social inequality. The film tells the story of their shared experiences on the fringes ..."	-0.85453266
tt0495028	1011800	154342	Everon Jackson Hooi	Anniek Pheifer	Alwien Tulner	nm1237934	nm0679366	nm0876454	Dood eind	2006	90	"Horror,Thriller"	nm1460692	"nm1459019,nm1460692"	4.6	892	A group of young people head off on a vacation. When the car breaks down they're forced to find help. In the woods they find a house and some angry dogs which were by their car too. They decide to enter the house and that's where all the madness begins.	-0.847458146
tt0780568	1011800	7697073	Helge Schneider	Ulrich Mühe	Sylvester Groth	nm0773845	nm0618057	nm0343857	My Führer	2007	89	"Comedy,Drama,War"	nm0506374	nm0506374	5.5	3884	The action comedy is set in 1944. Hitler appears in it as physically and mentally destroyed person who takes the advice of Goebbels in the actor-teacher of Jewish concentration camp for lessons eloquence to inspire the German people to further fight.	6.607299261
tt0780645	1011800	58285	Andrew Tiernan	Jouko Ahola	Samuel Vauramo	nm0862907	nm0014261	nm1576916	War of the Dead	2011	86	"Action,Adventure,Horror"	nm1458855	"nm1458855,nm0693228"	4.1	2410	"This is a movie set during WWII and involves Captain Stone and a platoon of American and Finnish soldiers on a mission to find a bunker held by the Germans. On the way there they come under fire and at the same time run in to some German soldiers that seem to be ""undead"". How is this possible? Their platoon is almost completely killed off apart from a few of them, including Capt. Stone. They move on and run in to another survivor, a Russian soldier. They all try to survive and end up at the bunker they were meant to take out. But once inside they find out just how the German soldiers became the ""undead""."	-0.942394799
tt0808393	1011800	151965	Audrey Hamm	Aleksandar Seksan	Haris Burina	nm1226270	nm0782898	nm0121529	Skies Above the Landscape	2006	86	Comedy	nm2274944	"nm2804134,nm2274944"	6.6	237	"At the top of the rugged Bosnian mountain, young shepherd Mehmed patiently watches over his cows and lovingly carves the figure of a woman in a piece of wood. Almost on cue, a novice para-glider unexpectedly falls from the sky. Deborah speaks only French and he speaks only Bosnian, but they tentatively communicate, and she accepts the hospitality offered by Mehmed's mom: a bed and a meal of ""mountain-style"" tripe. Love soon bridges the cultural divide, and the story develops into a series of hilarious escapades showcasing the beautiful landscape and local sounds."	-0.849807423
tt0814354	1011800	930096	Alessandro Siani	Francesco Albanese	Mariana Braga	nm2293779	nm2298771	nm2294474	Ti lascio perché ti amo troppo	2006	90	Comedy	nm0553959	"nm3104586,nm0553959,nm2293779"	5.7	163	"Mariano is engaged to Daniela, but after a dinner in her house, she says to him: "" I leave you because I love you too much."". Mariano can't believe what he hears. What does it means? So he shuts himself up in his room for a time. Mariano lives with his father, who never speaks; with his mother, who speaks too much and with his grandmother who seems the only person of commonsense in the house. One night Mariano meets Ana Paula a Brazilian girl searching a Hotel. He likes her so he offers his room as 'Bed and Breakfast' and later falls for her. But he meets Daniela again. Which girl will he marry? Daniela? Ana Paula? Or neither of them?"	-0.080752045
tt0835828	1011800	17569	Robert Pugh	Nuno Lopes	Rita Loureiro	nm0700059	nm0519933	nm0522076	Goodnight Irene	2008	98	"Comedy,Drama"	nm1805344	nm1805344	6.8	167	"Two solitary men embark on a journey to find a missing woman, driven by friendship, a desire for freedom, and a wish to taste life to the fullest."	-0.982635914
tt0885470	1011800	456271	Nurgül Yesilçay	Cem Özer	Ümit Çirak	nm0947721	nm0960238	nm0162678	Adam and the Devil	2007	100	Drama	nm0685157	nm2435219	6.6	1186	"On the first day of Ramadan, Hasan arrives at a railway station in the middle of the Anatolian wilderness. He has with him a young wife and a young daughter. He has heard that the small station community needs an imam to lead the prayer ritual and teach the children Koran during the holy month. Before too long, realizing how aloof he is with his wife and daughter and through a series of events, the townspeople decide that for all his impassioned preaching, his mellifluous calls to prayer and committed worship, Hasan is essentially a cruel and heartless man and they start to develop an almost hostile attitude towards the imam."	-0.549050653
tt0888496	1011800	1059366	Simona Banchi	Andrea Blarzino	Valentina D'Alessandro	nm2442011	nm2440018	nm2788968	Fascisti su Marte	2006	100	"Comedy,Sci-Fi"	"nm0804535,nm0350126"	"nm0134066,nm0350126"	6.8	809	"A handful of Blackshirts commanded by Hierarch Barbagli arrives on Mars.The planet is hostile and scarce water and food. After great discoveries, hilarious adventures and mystical visions, will the fascists be able to go back home?"	0.047010232
tt0966584	1011800	1095565	Kledi Kadiu	Laura Chiatti	Genti Kame	nm2274373	nm0157098	nm1875756	Passo a due	2005	98	Comedy	nm0059545	"nm0059545,nm0182454,nm0521366,nm1047087"	3.4	70	An Albanian dancer falls for an Italian woman.	0.08278703
tt1029427	1011800	70994	Júlio César	José Eduardo	Alexandra Lencastre	nm0194689	nm0249715	nm0501726	Julgamento	2007	98	"Drama,Thriller"	\N	\N	6.1	222	"In 1970, a man is tortured and murdered by the regime's secret police. Now nearly 40 years later, his friend, who had also been tortured, recognizes the man he deems responsible for the murder of his friend. Along with three old friends and the victim's daughter, they kidnap the man and take him to an isolated house. Once there, the concepts of justice and revenge begin to mix dangerously in a private trial with irreversible consequences."	-0.929834029
tt1058552	1011800	29916	Franco Nero	Valeria Vaiano	Cosimo Fusco	nm0626259	nm2704085	nm0299289	Mineurs	2007	123	Drama	\N	\N	7	10	"The double meaning in french of film title MINEURS resume the sense of the film: mineurs as children and as mineworkers in the coalmines. Italy, at the beginning of the sixties. In a little village in Lucanie, little region in the south, four children live in a situation of absolute poverty, but with their plays in the street succeed in living in happiness. In the air the menace and, in the same time, the hope of a telephonic convocation by their relatives, already at work in coalmines in Belgie, in the mine district of Limburg. Two of our children leave with their families, to reach the numerous Italian community of Flandres. The children will have a lot of problems, in the school and with the language, to integrate in a hostile ambient, but, at the end the will succeed."	-0.970432921
tt1092019	1011800	1242915	Theo Maassen	Lisa Smit	Bob Schwarze	nm0531027	nm1879386	nm0777680	Nothing to Lose	2008	88	"Crime,Thriller"	nm7101998	nm7101998	7.1	3116	"Johan, convicted for the murder of his father and sister, has been locked up in a TBS clinic (a hospital for criminals with a psychical disorder) for years. When he hears he will be transfered to a Long Stay ward - where nobody has ever been released from - he hopes his mother, who he hasn't spoken for years, will come to his hearing so she can tell the judge he didn't murder his sister, that his father abused him and was about to abuse his sister and that Johan therefore killed his father. However, his mother doesn't turn up. Realizing he's out of options, he escapes, determined to find his mother, so she can write a statement saying what really happened. Pretty soon however, he gets pursued by the police and in a rather desperate attempt to stay out of their hands, he kidnaps a 13-year old girl, Tessa. Together they drive through the Netherlands and Belgium to find his mother."	0.228418434
tt1174035	1011800	3464221	Karl Merkatz	Ingrid Burkhard	Klaus Rott	nm0580901	nm0121974	nm0745423	Echte Wiener - Die Sackbauer-Saga	2008	90	"Comedy,Drama"	nm0643816	"nm0385940,nm2849818,nm0643816,nm5670495"	6.6	258	"30 years after we saw the Sackbauers the last time, they have estranged from everyone. Only mother ""Toni"" tries to re-establish the old happy family."	2.423816541
tt1272022	1011800	4583	Réka Derzsi	Jitka Hlavácová	Aaron Monaghan	nm3805021	nm9465991	nm1394398	Little Foxes	2009	90	Drama	nm1007017	nm1007017	5.2	94	"Alzbeta and Tina are sisters bound by jealousy and love, an unspoken history hovering over them like a dark cloud. It is this history that compels Alzbeta to refuse Tina's help in finding a better life, until the day arrives that forces them to confront their common past."	-0.995470453
tt1298604	1011800	179876	Devid Striesow	Nadja Uhl	Jörg Schüttauf	nm0834479	nm0880167	nm0778335	I've Never Been Happier	2009	92	Drama	nm0012337	nm0012337	7.1	312	"After a flirtation in a store looking for the imposter Frank is taken and to be behind bars. Free again, he tries to earn money in an honest way. One day, he meets the woman from the store again. For her he would do anything. That she works as a prostitute does not bother him. Soon, Frank can not help but return to his old ways and loses more and more its sense of reality."	-0.822221959
tt1313254	1011800	108809	Julieta Zylberberg	Osmar Núñez	Ailín Salas	nm1600802	nm1881676	nm2764483	The Invisible Eye	2010	97	Drama	nm1195308	"nm0463178,nm1195308,nm1198525"	6.3	571	"Buenos Aires, March 1982. On the streets of the Argentinean capital, people are challenging the military dictatorship. The walls of the school are thick and redoubtable. A secure promise of the guaranteed preservation of the good old days of school routine from anything that may happen outside its walls in the neighbouring streets, in Buenos Aires itself, in the Argentina of 1982. María Teresa is a classroom assistant at that school, an innocent - or maybe just ignorant - mistress of ceremonies, a bystander. She is twenty years old. She started work when it was still summer and Mr. Biasutto, the chief classroom assistant, made quite clear to her at her first interview the sort of attitude she is expected to adopt with students because it would not be an easy task to arrive at what he called 'the optimum surveillance point': Always on the 'qui vive', never missing a thing, but never giving cause for alarm amongst the students. A surveillance which would pick up on everything but would ..."	-0.892460079
tt1351767	1011800	56012	Alena Ambrová	Petra Hrebícková	Petr Jenista	nm0024469	nm2539875	nm3334057	Changes	2009	79	\N	nm3286588	nm3286588	5.8	68	"A drama with four interconnected story lines, portraying the destinies of ordinary people. A wealthy couple, dealing with their infertility, a fact the slightly childish woman can hardly handle; a disadvantaged mother of two small children, reliant only on herself in the maelstrom of the big city; a middle-aged man, aware of his asocial personality and the need for family after years of fanatical devotion to his job; and an older woman, reflecting on her life in the hope of finding new meaning. Unjust fate deals blows to each of the characters in the same way, without differentiating social status, but how each handles the consequences is up to him and him alone. A film about family, love and coming to terms with oneself."	-0.944641288
tt1377278	1011800	17309	Yoav Shamir	Abraham Foxman	Bob Wolfson	nm1516376	nm1585052	nm4991586	Defamation	2009	91	Documentary	nm1516376	nm1516376	7.4	1321	"Intent on shaking up the ultimate 'sacred cow' for Jews, Israeli director Yoav Shamir embarks on a provocative - and at times irreverent - quest to answer the question, ""What is anti-Semitism today?"" Does it remain a dangerous and immediate threat? Or is it a scare tactic used by right-wing Zionists to discredit their critics? Speaking with an array of people from across the political spectrum (including the head of the Anti-Defamation League and its fiercest critic, author Norman Finkelstein) and traveling to places like Auschwitz (alongside Israeli school kids) and Brooklyn (to explore reports of violence against Jews), Shamir discovers the realities of anti-Semitism today. His findings are shocking, enlightening and - surprisingly - often wryly funny."	-0.982892881
tt1396579	1011800	14029	Helmut Berger	Harry Lampl	Melanie Kretschmann	nm0000918	nm3517480	nm3519422	Initiation	2009	95	Drama	nm0449489	"nm0449489,nm3427609"	5.1	143	"16-year old Axel and his clique are rioting in a residential home. There he meets the 80-year old Gustav who gains interest in the young boy, as he reminds him of his lost love."	-0.986134625
tt1425253	1011800	346997	Jake Muxworthy	Karina Testa	Ottaviano Blitch	nm1272606	nm1675534	nm2684642	Shadow	2009	77	Horror	nm2508341	"nm2508341,nm3907637,nm3908656"	5.4	2454	"Soldier David missed biking while serving in Iraq. Finally at liberty, he bicycles in Europe, heading to Shadow when he stops at a bar and meets the beautiful Angeline. Troublemaker hunters Fred and Buck bother Angeline, so David and the bar owner defend her. As David later camps in the woods, the wind carries away his tent, so Angeline invites him to share hers. As they ride their bicycles together and enjoy the wilderness the next day, they again cross paths with Fred and Buck, who chase the couple with their truck, threatening their lives. The quartet all suffer accidents and end up having to walk through the woods. Soon they are captured by a strange man who lives in an isolated house and tortures the men in his basement. David manages to escape and helps the hunters to leave the place, but the freak hunts them down. David next awakens to a reality that's worse than his nightmare."	-0.657050151
tt1485698	1011800	1222530	Arkadiusz Jakubik	Marian Dziedziel	Kinga Preis	nm1458971	nm0246189	nm0695835	The Dark House	2009	105	"Crime,Drama,Thriller"	nm1500530	"nm0467219,nm1500530"	7.4	3679	"The story takes place in two parallel time planes. The first plot follows the events of one autumn night in 1978. Edward Srodon, a zootechnician, makes an accidental stopover in a farmhouse of Dziabas family in the remote area of Bieszczady Mountains. He stays for the night. The initial distrust between the guest and his hosts is quickly dispelled with moonshine and turns into a camaraderie, intimacy and even friendship. A plan of making a joint business arises, as well as passion and lust, which lead to a surprising and tragic consequences... Second plot is set on a winter day, during the Martial Law in Poland. An investigating team of Milicja Obywatelska (People's Militia) is visiting the crime scene. Lieutenant Mroz is trying to solve the multiple murder case from four years ago. The tool he has to his disposal is the reconstruction of events with help of the chief suspect, Srodon."	0.208271192
tt1515903	1011800	650731	Dieuwertje Blok	Jeroen Kramer	Anne Rats	nm0088850	nm1882925	nm0711866	Sinterklaasjournaal: De Meezing Moevie	2009	65	"Adventure,Drama,Family"	"nm0007071,nm0395483"	nm1080781	6	21	Lots of singing during the preparations for the Evening of the Presents.	-0.35685871
tt1564771	1011800	1578791	Karl Merkatz	Ingrid Burkhard	Klaus Rott	nm0580901	nm0121974	nm0745423	Echte Wiener 2 - Die Deppat'n und die Gspritzt'n	2010	100	"Comedy,Drama"	nm1126058	"nm1126058,nm2849818"	5.4	130	"Edmund 'Mundl' Sackbauer is struggling, after celebrating his 80th birthday, through his marriage and life in Vienna."	0.560376991
tt1650427	1011800	6549054	Maximilian Brückner	Mira Bartuschek	Antoine Monot Jr.	nm1522578	nm0059370	nm0006801	Resturlaub	2011	97	Comedy	nm0774221	nm1155478	5	1102	"Under false pretenses, Pitschi flees from a mutual holiday with his girlfriend on Mallorca only to escape to Buenos Aires and from the responsibilities of having a baby and building a house."	5.472670021
tt1680679	1011800	807436	Thomas Schubert	Karin Lischka	Georg Friedrich	nm4752229	nm4168390	nm0295429	Breathing	2011	94	Drama	nm0548686	nm0548686	7	2645	"Through his work at a morgue, an incarcerated young man trying to build a new life starts to come to terms with the crime he committed."	-0.201981417
tt1827358	1011800	8523	Mathilda Paradeiser	Linda Molin	Isabella Lindquist	nm4288659	nm4288209	nm4288407	She Monkeys	2011	83	"Drama,Sport"	nm2132286	"nm4287576,nm2132286"	5.5	2234	"When Emma meets Cassandra, they initiate a relationship filled with physical and psychological challenges. Emma does whatever it takes to master the rules of the game. Lines are crossed and the stakes get higher and higher. Despite this, Emma can't resist the intoxicating feeling of total control."	-0.991576407
tt1847731	1011800	1214509	Zoé Héran	Malonn Lévana	Jeanne Disson	nm2277885	nm4391872	nm4392658	Tomboy	2011	82	Drama	nm1780037	nm1780037	7.4	15729	"A family moves into a new neighborhood, and a 10-year-old born Laure deliberately presents as a boy named Mickäel to the neighborhood children. It is heavily implied that Mickäel is a closeted transgender boy. This film follows his experiences with his newfound friends, his potential love interest, Lisa, his younger sister and his parents. It focuses in on the significance of gender identity in social interaction from an early age, the difficulties of being transgender and young, and how Mickäel navigates these in the background of childhood play and love."	0.200343743
tt1861358	1011800	432292	Joschka Fischer	Hans Koschnick	Katharina Thalbach	nm0278996	nm0466963	nm0856918	Joschka und Herr Fischer	2011	138	"Biography,Documentary,History"	nm0200500	nm0200500	6.8	178	"He was a student activist, an urban guerrilla, a taxi driver; Joseph ""Joschka"" Fischer emerged from the Extra-parliamentary Opposition (APO) to become Hessen's trainer-clad environment minister and Germany's suited and booted foreign minister. Director Pepe Danquart follows Joschka's colourful life through six decades of postwar Germany from the phoney fifties, to the wild APO days, through the ""leaden times"" of RAF-terror and on to the advent of the anti-nuclear movement and the birth of the Green Party, then all the way up to fall of the Berlin Wall and Germany's first red-green coalition. Danquart's film is a time machine hurtling through the decades with Joschka at the helm gazing out - often in astonishment - at the epochs that shaped him, as he did them. JOSCHKA AND SIR FISCHER reaches far beyond biographic narrative. Oscar-winning director Pepe Danquart («Black Rider», «Hell on Wheels», «To the Limit») presents an entertaining and insightful exploration of postwar Germany ..."	-0.572749978
tt2050452	1011800	213256	Joana de Verona	Miguel Borges	Custódia Gallego	nm2417108	nm0096585	nm0301962	The Dead Queen	2018	120	Drama	nm0274278	"nm0516418,nm0274278"	6.6	287	"Inspired by the true story of the Portuguese King Dom Pedro (fourteenth century), who unearthed his beloved to crown her queen after her death, Pedro and Ines recounts this unparalleled passion story over three eras: - in the Middle Ages, where everything originally happened, in the present time where Pedro and Ines are architects in a big city and, in a dystopian future, where people flee from the cities to the countryside to survive, immortalizing this peculiar love story throughout the ages."	-0.789231282
tt2072145	1011800	648557	Eero Ritala	Joonas Saartamo	Jussi Vatanen	nm1670677	nm0754396	nm1948103	Fanatics	2012	85	"Comedy,Romance"	nm1730629	"nm1730629,nm1730936"	6.2	1034	"A buddy comedy about a fanatic small town football supporter who falls in love with a perfect girl, only to notice that his dream-girl supports the wrong football team. Now he has to befriend the enemy or forget the girl he loves."	-0.359007354
tt2718538	1011800	463049	Anna Geislerová	Stanislav Majer	Jirí Cerný	nm0312064	nm2001941	nm1939497	Honeymoon	2013	98	"Drama,Thriller"	nm0398575	nm0418588	6.4	372	"A psychological drama from the present day, in which the fate of the characters is swayed by hidden guilt, is a story about the impossibility of keeping the past hidden from others, and especially from oneself. The story starts at a marriage of a couple in their thirties, Radim and Tereza. Among the marriage guests appears Jan, local optician and a character whose relation to the newlyweds is unknown. He is considered to be one of many friends of Radim and Tereza by the guests at first, but his unnerving behavior and remarks create a thick air, dangerous even. The uninvited guest has not appeared by chance and gradually it's revealed he's tied to the groom by common infancy and coming of age in a boarding school. A story of brutal bullying resulting in a suicide appears from the past... An intimate psychological thriller situated in a sunny summer marriage in the country."	-0.542351707
tt2886926	1011800	513720	Maria do Céu Guerra	João Jesus	Fernanda Serrano	nm0346060	nm3664519	nm0785536	Cats Don't Have Vertigo	2014	124	"Comedy,Drama"	nm0890367	nm0764282	7.3	1533	"An 18 year old boy with a complicated life starts a criminal career but ends up on a rooftop of Lisbon. On the apartment below lives a recently widowed, lonely old lady. Against all odds and her family's will, they become each others best company."	-0.492271702
tt3016266	1011800	52511	Said Mrini	Karim Ait M'Hand	Amine Ennaji	nm5953719	nm3026084	nm2688361	Salvation Army	2013	81	Drama	nm1655391	nm1655391	5.3	513	"Abdellah is a young gay man navigating the sexual, racial and political climate of Morocco. Growing up in a large family in a working-class neighborhood, Abdellah is caught between a distant father, an authoritarian mother, an older brother whom he adores and a handful of predatory older men, in a society that denies his homosexuality. As a college student, Abdellah moves to Geneva and while faced with the new possibilities of freedom, he grapples with the loss of his homeland. SALVATION ARMY, the directorial debut for Abdellah Taïa - an acclaimed Moroccan and Arab writer - is adapted from his novel of the same name. Taïa is the first writer of his descent to speak out openly about his homosexuality."	-0.948101455
tt3169832	1011800	393060	Toni Acosta	Karim Ait M'Hand	Roberto Álamo	nm1071554	nm3026084	nm0959304	Incidencias	2015	87	Comedy	"nm0179069,nm1757765"	"nm0059062,nm0179069,nm1757765"	4.2	454	"The last train travel of the year from Barcelona to Madrid, suddenly stops by a voltage drop in the middle of nowhere during a fierce snowstorm. Because of the peculiarity of its passengers, will begin to emerge hilarious conflicts between them."	-0.611524401
tt3375286	1011800	11082	Enni Ojutkangas	Jari Manninen	Orwi Manny Ameh	nm0645362	nm4073016	nm5443860	Bunny the Killer Thing	2015	88	"Action,Comedy,Horror"	nm2945376	"nm2945376,nm1403074"	4.3	1192	"A group of Finnish and British people get stuck at a cabin when they are attacked by a creature that is a half human, half rabbit."	-0.989047253
tt3720382	1011800	9813	Ida Vakkuri	Bahar Tokat	Misa Lommi	nm1482552	nm6864445	nm3897605	Other Girls	2015	90	Drama	nm0407789	"nm0407789,nm8779998,nm7523844,nm7523845,nm7523843"	6	154	"Four 18-year-old girls Jessica, Jenny, Taru and Aino are on the verge of adulthood as they lose their innocence and, at times, their faith. Based on the story of four 18-year-old girls from Helsinki who kept provocative video diaries about their lives during the course of a year, in 2011."	-0.990301453
tt3983464	1011800	3097500	Miguel Guilherme	Sara Matos	César Mourão	nm0346962	nm3619354	nm2562640	O Pátio das Cantigas	2015	108	Comedy	nm0896662	"nm0519845,nm6726399,nm0763351,nm1659256"	5.7	1547	"A New age remake of a Portuguese classic, Pátio das Cantigas shows the lives of a neighbourhood in the Old Lisbon, including their desires, happiness and sadness, always with a good humour."	2.06137274
tt4125568	1011800	1055809	César Mourão	Luana Martau	Miguel Guilherme	nm2562640	nm3858062	nm0346962	A Canção de Lisboa	2016	110	"Comedy,Musical,Romance"	nm1659256	"nm6848608,nm1659256"	6.1	602	"How happy and proud they are those two ladies back in Oporto! Thanks to them, their bright nephew can study medicine in Lisbon and may already have become a doctor. Little do they know, not only Vasco wastes all his time drinking, dancing and picking up girls but he has just failed his final exam! And in that same day, he receives an email from the two aunts announcing their visit to Lisbon! Will he be able to make them believe he is such a good student as they think?"	0.043494719
tt4404474	1011800	3020134	Joyce Ilg	Torge Oelrich	Otto Waalkes	nm1951510	nm5756431	nm0905102	Potato Salad	2015	81	"Comedy,Horror"	nm5673990	"nm5756431,nm5673990"	1.3	6280	When a deadly zombie virus infects a school in Germany it remains on the student Leo to save the world.	1.984909088
