Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt1946347	40000000	10079201	John Schwab	Jo Wyatt	Flaminia Fegarotti	nm1134945	nm0943557	nm0270393	Gladiators of Rome	2012	94	"Adventure,Animation,Comedy"	nm1709238	nm1709238	5.2	1247	"A new hero is born in this hilarious, animated adventure of epic proportions. Timo, a student at the Gladiators' Academy in Rome, has no desire to become a legendary gladiator like his stepfather. That is, until the mesmerizing Lucilla walks into his life. With the help of an unlikely band of sidekicks, Timo is determined to be the gladiator of her dreams and embarks on an action-packed journey to become the Colosseum's first victor."	-0.748019981
tt1489253	2500000	630706	Pyotr Fyodorov	Pyotr Tomashevskiy	Agniya Kuznetsova	nm1215228	nm2647326	nm2401938	The Phobos	2010	78	"Horror,Thriller"	nm1794344	nm2937780	3.6	487	"Rainy summer evening... Young people are arriving at the new trendy club named Phobos which is still under construction. Or re-construction - since it's a former bomb shelter which is reconstructed to become a club. At first, the party sees nothing wrong, but soon the bunker doors turn out to be locked, and the teenagers get trapped underground without light and communication. At first, all of them are joking and do not realize how dangerous their situation is. Then they get frightened. All of them will need to cope with their fears before the bunker will let them free."	-0.747717701
tt5993456	4047200	1021120	Élodie Fontan	Florent Peyre	Daniel Prévost	nm0284869	nm2673130	nm0699545	Mission Pays Basque	2017	100	"Comedy,Romance"	nm0076307	"nm0217033,nm0381853"	4.6	304	"The adventures of a young woman (Elodie Fontan) full of prejudices about the Basque country. Through a romantic comedy film, go to the discovery of a new facet of life in a village. Mission country Basque Streaming tells the journeys of Sibylle, a young Parisian with a very promising future. She has a job and a stable life in the French capital. On behalf of his company, she is sent on a mission in a small village near Bayonne. In this ""forgotten corner"", it should carry out a negotiation. Usually to buy a family hardware store into supermarket. . The young woman experienced despite herself about the stupidity of his own prejudices. Indeed, this city think getting a good deal by rolling the owner of the hardware store that has grown old. Unfortunately for her, the latter is under guardianship. So the young woman will have to then resume negotiations with Ramon (aka Florent Peyre), the guardian and get it over quickly. Indeed, this contract is very important to her, she plays her place..."	-0.747697236
tt3314376	455310	115132	Ingrid García Jonsson	Karlos Sastre	Inma Nieto	nm4201461	nm1206085	nm2875078	Beautiful Youth	2014	102	"Drama,Romance"	nm0740963	"nm0740963,nm1381487"	6.2	1125	"Natalia and Carlos, both aged 20, are in love and struggling to survive in today's Spain. Their limited resources prevent them from getting ahead as they'd like to. They have no great ambitions because they have no great hopes. To earn some money, they decide to shoot an amateur porno film. The birth of their daughter Julia is the main catalyst for the changes they make."	-0.747135474
tt0218619	17000000	4299141	Melissa Sagemiller	Wes Bentley	Casey Affleck	nm0756089	nm0004747	nm0000729	Soul Survivors	2001	84	"Horror,Mystery,Thriller"	nm0139461	nm0139461	3.9	7960	"College freshman Cassandra ""Cassie"" steps into a nightmare of otherworldly visitations after surviving a devastating car accident. Haunted by a grim reaper of a far different kind, her only hope is to cling to chance encounters with her lost love Sean and the aid of a mysterious young priest named Father Jude. It is the spirit of Sean, her soul mate, who guides her to love, but it is her friends Matt, Annabel and Annabel's morose friend Raven who try to draw her to the dark side."	-0.747109368
tt0359423	6500000	1644653	Colin Farrell	Dallas Roberts	Robin Wright	nm0268199	nm1316767	nm0000705	A Home at the End of the World	2004	97	"Drama,Romance"	nm1555287	nm1259728	6.7	12883	"From the Pulitzer Prize-winning author of ""The Hours"" comes a story that chronicles a dozen years in the lives of two best friends who couldn't be more different. From suburban Cleveland in the 60s, to New York City in the 80s, where they meet an older woman, the film charts a journey of trials, triumphs, loves and losses. Now the question is: can they navigate the unusual triangle they've created and hold their friendship together?"	-0.7469765
tt1411664	10000000	2530394	Nick Swardson	Don Johnson	Christina Ricci	nm0841910	nm0000467	nm0000207	Bucky Larson: Born to Be a Star	2011	97	Comedy	nm0103744	"nm0001191,nm0184445,nm0841910"	3.2	10782	"Living in small town Iowa, Bucky Larson is a simple minded, uneducated, beaver toothed young man still living with his protective parents, Jeremiah and Debbie Larson. Initially saddened when he is fired from his job as a bagger at a supermarket, he eventually sees it as a sign that he is destined for greatness in some other field. Based on some information he learns, Bucky believes that destiny is to become a porn star, despite he being a virgin and only having recently learned what masturbation is. With his parents' blessing, Bucky hops on a bus to Los Angeles to make it big there as a porn star. He is taken under the wings of a few people in LA. On the professional side, he meets the reigning king of porn, Dick Shadow, who only sees in Bucky a laughing stock. But washed up porn director Miles Deep stumbles across what he sees as an untapped niche market for Bucky's limited talents. Miles has the challenge of trying to convince investors who only see in Bucky the antithesis of porn. ..."	-0.746960625
tt1641410	9257970	2343302	Filippo Pucillo	Donatella Finocchiaro	Beppe Fiorello	nm1196061	nm1006993	nm0278503	Terraferma	2011	88	Drama	nm0187740	"nm0187740,nm0606081"	6.8	2830	A Sicilian family deals with the arrival of a group of immigrants on their island.	-0.746888168
tt9095324	3207695	812524	Guy Berryman	Beyoncé	Jon Buckland	nm1363068	nm0461498	nm1363136	Coldplay: A Head Full of Dreams	2018	115	"Documentary,Music"	nm1475971	\N	8	2064	"A HEAD FULL OF DREAMS offers an in-depth and intimate portrait of the band's spectacular rise from the backrooms of Camden pubs to selling out stadiums across the planet. At the heart of the story is the band's unshakeable brotherhood which has endured through many highs and lows. The film is directed by Mat Whitecross - director of Supersonic, the acclaimed 2016 Oasis documentary - who met the four friends at college in London, before they'd even formed the band. From the very first rehearsal in a cramped student bedroom, Whitecross has been there to capture the music and the relationships on tape. Using extensive unseen archive, behind-the-scenes and live footage, A HEAD FULL OF DREAMS sees the band reflect upon their two decades together. It was filmed during Coldplay's record-breaking A Head Full Of Dreams Tour, which was certified as the third biggest tour of all time, playing to more than 5.5 million fans across the world."	-0.746695447
tt0395561	800000	203144	Ignacio Serricchio	Lucas Fleischer	Lamont Stephens	nm1579445	nm1370666	nm1670794	States of Grace	2005	128	Drama	nm0244756	nm0244756	6.8	458	"Although Elder Farrell and Elder Lozano are assigned together as Mormon missionary companions they are a study in contrasts. Farrell, from Utah, is bookish, sensitive, focused on seeking potential converts, and dedicated to following mission rules. Elder Lozano was shot by a rival gang when being initiated into the Latino gang of his brothers and then was converted to the LDS church while recovering at the same time as a missionary in the hospital. Due to go home in three weeks, he shows more interest in playing basketball than teaching people. One day while going door to door in Venice, California they find themselves caught in crossfire as a Latino gang does a drive-by shooting. Lozano renders aid to Carl, an African American gang member who is seriously wounded. Upon recovery, Carl thanks him and becomes interested in learning about what the missionary has to teach about redemption. Returning home, the elders find an ill man lying on the street and take him back to their apartment...."	-0.746070317
tt1113833	1214160	308335	Tinna Hrafnsdóttir	Hilmir Snær Guðnason	Hera Hilmar	nm2679209	nm0350273	nm2623492	The Quiet Storm	2007	102	Drama	nm0356338	nm0356338	6.2	178	"A young girl breaks up from her petit bourgeoisie home and her piano lessons to lead an entirely new life, as one of the personnel at an institution for juvenile delinquents in a remote part of Northern Iceland. It is the 1970s and the young people in charge of the place are heavily into flower power, sitar music and solving problems by frank talk sessions with the delinquents. However, the hippies, who themselves despise authority, soon find their own authority under attack by the rebellious youngsters, especially after the arrival of a mysterious young girl. Then a violent incident occurs that will have a decisively detrimental effect on relations at the institution."	-0.746050977
tt6998518	6000000	1524880	Nicolas Cage	Andrea Riseborough	Linus Roache	nm0000115	nm2057859	nm0730070	Mandy	2018	121	"Action,Fantasy,Horror"	nm0181903	"nm0181903,nm2507810,nm1085757"	6.6	48667	"Taking place in 1983, Red is a lumberjack who lives in a secluded cabin in the woods. His artist girlfriend Mandy spends her days reading fantasy paperbacks. Then one day, she catches the eye of a crazed cult leader, who conjures a group of motorcycle-riding demons to kidnap her. Red, armed with a crossbow and custom Axe, stops at nothing to get her back, leaving a bloody, brutal pile of bodies in his wake."	-0.745853376
tt4700756	3500000	890303	Ryan O'Quinn	Shawnee Smith	Danielle Nicolet	nm0642367	nm0809938	nm0630379	Believe	2016	119	Drama	nm0225621	nm0225621	5.1	350	"In a small town going through tough economic times, business owner Matthew Peyton (Ryan O'Quinn) struggles between his desire for financial success and the responsibility of funding the annual Christmas pageant. Desperate business decisions ruin his popularity and angry employees seek their revenge. When Matthew meets Clarence (Isaac Ryan Brown), a joyful boy who believes in miracles, he must make a choice: do what's best for himself or give faith a chance by opening his heart to help his community."	-0.745627787
tt2402101	20000000	5090852	Charlize Theron	Nicholas Hoult	Christina Hendricks	nm0000234	nm0396558	nm0376716	Dark Places	2015	113	"Action,Drama,Mystery"	nm0660707	"nm0660707,nm5058839"	6.2	39000	"Libby Day is a lifeless woman who survived the massacre of her family in their farmhouse in the countryside of Kansas when she was eight. She's been living on donations and lectures ever since. Thirty years ago, the police believed that a satanic cult was responsible for the murder of her mother and two sisters, and her brother Ben was convicted with her testimony in court. Today, however, an acquaintance, Lyle Wirth, invites Libby to visit ""The Kill Club"", where amateurs investigate famous crimes, and she finds that they believe Ben is innocent. Libby needs money and, in return, accepts to revisit the slaughter of her family and comes up to the painful revelations and the ultimate truth."	-0.745457413
tt7147540	6250000	1594164	Anushka Sharma	Varun Dhawan	Komal Chhabria	nm3087728	nm3315894	nm8715584	Sui Dhaaga: Made in India	2018	122	"Comedy,Drama"	nm2680506	nm2680506	6.8	5760	"A heartwarming story of pride and self reliance, which finds its roots in the heart of India and reflects the passion that runs through the veins of every single Indian. Taking the message of ""Made in India"" forward, the film modestly tries to bring back our traditional art forms and handicrafts in focus. The film is helmed by National award winning Producer - Director Duo of Maneesh Sharma and Sharat Katariya ""Dum Laga Ke Haisha"" and features Varun Dhawan and Anushka Sharma in the lead roles. Through the hero and his wife, film talks about the need of social entrepreneurship as a tool for social and economic development of our artisans, living their life in the margins due to the changing times. Set in a small town in India, the film encapsulates the journey of an honest man from a humble background, who pursues his passion, overcoming all odds and soon finds himself on the cover of an international magazine with the world taking note and appreciating his talent. A clean family ..."	-0.744933801
tt0384686	16000000	4092682	Ralph Fiennes	Natasha Richardson	Vanessa Redgrave	nm0000146	nm0001670	nm0000603	The White Countess	2005	135	"Drama,History,Romance"	nm0412465	nm0410958	6.6	5897	"Shanghai. 1936. Crossroads of the world and into this city of political intrigue comes Sofia, a Russian Countess who, with the remains of her family, has been left stateless by the Revolution. Forced by her reduced circumstances to support herself and her family as a bar-girl and taxi dancer, Sofia forms a relationship with Jackson, a blind former diplomat who opens an elegant bar; The White Countess. Their curious relationship matures but they are caught up in the fall of the city to the Japanese invaders."	-0.744207391
tt7139246	10118000	2588859	Johnny Yong Bosch	Cherami Leigh	Bryce Papenbrook	nm0097765	nm0473873	nm0745310	Leo Da Vinci: Mission Mona Lisa	2018	85	"Adventure,Animation,Family"	nm3901911	"nm3901075,nm3902031,nm3901911,nm6750313"	5	340	"A young Leonardo Da Vinci is struggling with his incredible inventions, when a mysterious storyteller comes to town and speaks of a hidden treasure. Leo and his friends embark on an unforgettable adventure."	-0.744133352
tt1236433	505900	129951	Alessandro Paci	Francesco Ciampi	Man Lo	nm0655385	nm1404033	nm3021827	Cenci in Cina	2009	105	Comedy	nm0510757	"nm3401870,nm1404033,nm0510757"	5	36	"In Prato, in Tuscany, two business partner, Vittorio and Armando, own the ""Gobbotex"", a textile factory in financial difficulties. Then arrives Mrs. Li, a Chinese businesswoman that buy company in crisis."	-0.743129585
tt2788710	44000000	11305175	James Franco	Seth Rogen	Randall Park	nm0290556	nm0736622	nm1320827	The Interview	2014	112	"Action,Adventure,Comedy"	"nm1698571,nm0736622"	"nm1003839,nm0736622,nm1698571"	6.5	289983	"In the action-comedy The Interview, Dave Skylark (James Franco) and his producer Aaron Rapoport (Seth Rogen) run the popular celebrity tabloid TV show ""Skylark Tonight."" When they discover that North Korean dictator Kim Jong-un is a fan of the show, they land an interview with him in an attempt to legitimize themselves as journalists. As Dave and Aaron prepare to travel to Pyongyang, their plans change when the CIA recruits them, perhaps the two least-qualified men imaginable, to assassinate Kim Jong-un."	-0.74306421
tt0969307	1214160	312311	Pavel Liska	Vitali Bobrov	Jorma Tommila	nm0514090	nm2560700	nm0866918	The Visitor	2008	105	Drama	nm1672969	"nm1715549,nm1672969"	6.4	514	A stranger arrives into a remote farm where a mute boy is living with his mother.	-0.742776287
tt1934269	500000	128668	Ohad Knoller	Shlomo Sadan	Oz Zehavi	nm0461324	nm0755417	nm2863731	Yossi	2012	84	"Drama,Romance"	nm0297202	nm4463265	7	2661	"This sequel to Yossi and Jagger finds Dr. Yossi Gutmann reminiscing about his love ten years after his death; however, as he encounters a group of young soldiers, one of them, Tom, reignites his romantic feelings."	-0.742664515
tt0466923	100000	25759	Pamela Brumley	Jefferson Moore	Tom Luce	nm1958649	nm0601345	nm0524417	The Perfect Stranger	2005	90	Drama	"nm0601345,nm1961805"	"nm1964301,nm0601345"	6.7	646	"'THE PERFECT STRANGER' tells the story of Nikki, a troubled attorney who one day receives a mysterious dinner invitation from a man claiming to be Jesus of Nazareth. Throughout their evening of conversation, arguments and spirited debate, Nikki learns things she never knew about life, the universe, and most importantly, herself."	-0.742412576
tt1186371	22000000	5668356	Aaron Kwok	Ekin Cheng	Kenny Ho	nm0477209	nm0155562	nm0387329	The Storm Warriors	2009	111	"Action,Adventure,Fantasy"	"nm0659380,nm0161152"	nm1173525	5.2	1586	"Based on the comic book series ""Fung Wan"" and directed by The Pang Brothers comes the incredible story of two friends, Wind and Cloud, who find themselves up against a very powerful warlord intending to invade their country. In order to protect their land these two friends seek the help of the all-powerful master. Through extensive training Wind and Cloud expose themselves to the ""evil"" ways to increase their powers of element. When the intensive battle begins their friendship will be tested when one finds it hard to be righteous and easy to be evil."	-0.742347466
tt2690138	3000000	774780	Jack Black	James Marsden	Kathryn Hahn	nm0085312	nm0005188	nm1063517	The D Train	2015	101	"Comedy,Drama"	"nm2361949,nm0666871"	"nm0666871,nm2361949"	5	10163	"All his life, Dan Landsman (Jack Black) has never been the cool guy. That's about to change - if he can convince Oliver Lawless (Marsden), the most popular guy from his high school who's now the face of a national Banana Boat ad campaign, to show up with him to their class reunion. A man on a mission, Dan travels from Pittsburgh to LA and spins a web of lies to recruit Lawless. But he gets more than he bargains for as the unpredictable Lawless proceeds to take over his home, career, and entire life. Showcasing Jack Black and James Marsden's most outrageous performances to date, THE D TRAIN serves up the question: how far would you go to be popular? Co-starring Kathryn Hahn and Jeffrey Tambor."	-0.741740086
tt4005402	14000000	3621046	Emma Watson	Daniel Brühl	Michael Nyqvist	nm0914612	nm0117709	nm0638824	Colonia	2015	110	"Biography,Drama,History"	nm0302780	"nm6804048,nm0302780,nm0455780"	7.1	43060	"Lena and Daniel, a young couple become entangled in the Chilean military coup of 1973. Daniel is abducted by Pinochet's secret police and Lena tracks him to a sealed off area in the South of the country, called Colonia Dignidad. The Colonia presents itself as a charitable mission run by lay preacher Paul Schäfer but, in fact, is a place nobody ever escaped from. Lena decides to join the cult in order to find Daniel. Based on true events."	-0.741353876
tt1014763	50000000	12951093	Tom Hardy	Gary Oldman	Noomi Rapace	nm0362766	nm0000198	nm0636426	Child 44	2015	137	"Crime,Drama,History"	\N	\N	6.5	60680	"Based on the first of a trilogy by Tom Rob Smith and set in the Stalin era of the Soviet Union. The plot is about an idealistic pro-Stalin security officer who decides to investigate a series of child murders in a country where supposedly this sort of crime doesn't exist. The state would not hear of the existence of a child murderer let alone a serial killer. He gets demoted and exiled but decides, with just the help of his wife, to continue pursuing the case."	-0.740978145
tt0355611	1967649	510328	Aksel Hennie	Laila Goody	Fridtjov Såheim	nm0377336	nm0329588	nm1335915	Jonny Vang	2003	85	"Comedy,Drama,Mystery"	nm0509633	nm1333210	6.3	1422	"Three friends since childhood are trying to work out their complicated relationships. Jonny tries to be best friends with Magnus, Magnus tries to be married to Tuva, and Tuva tries to have sex with Jonny."	-0.740640866
tt1314241	1967649	510605	Tuva Novotny	Dejan Cukic	Robert Hansen	nm0637259	nm0191318	nm0361065	No Time for Love	2009	90	"Comedy,Romance"	"nm0647718,nm3183799"	nm0580795	6	450	"Circumstances force the unstructured yet charming Danish Bohemian novelist, Simon, to share his flat in Copenhagen with the very organized and beautiful Swedish lawyer, Malou. Simon dreams of children and a family. Malou is solely focused on her career. Despite being in opposition they warm up to each other. But even though opposites do attract - can they also manage to live together? Against all odds their meeting sets off a chain of events, which will ultimately change their lives forever."	-0.740500089
tt1305591	150000000	38992758	Seth Green	Joan Cusack	Dan Fogler	nm0001293	nm0000349	nm0283945	Mars Needs Moms	2011	88	"Action,Adventure,Animation"	nm0920425	"nm0920425,nm3352441,nm0106455"	5.4	20035	"On Mars, the female babies are nursed by robots while the male babies are dumped in the junkyard under the command of Supervisor. They research Earth and finds that the boy Milo is raised by his Mom with love and discipline. The Martians come to Earth and abduct Mom, to use her brain to instruct the robots about how to raise children. However, Milo sneaks into the spaceship and comes to Mars. He meets Gribble, a young man that behaves like a child and together with the hippie Martian Ki and Gribble's friend Wingnut, they try to rescue Mom and bring her back to Earth. But Supervisor will give her best efforts to stop Milo and his friends."	-0.740048282
tt3205846	1500000	390233	Chrissie Chau	Hidy Yu	Dada Lo	nm3012172	nm5963711	nm3825868	Kick Ass Girls	2013	97	"Action,Comedy,Crime"	nm0328636	"nm0328636,nm1981925"	3.9	282	The story of a group of promiscious yet level-headed women who fall into troubles in the fighting world.	-0.73984484
tt0485851	10000000	2602098	Brendan Fraser	Sarah Michelle Gellar	Andy Garcia	nm0000409	nm0001264	nm0000412	The Air I Breathe	2007	95	"Crime,Drama,Thriller"	nm0497528	"nm0497528,nm0220521"	6.8	32945	"A frustrated and clumsy bank clerk overhears the conversation of three coworkers in the toilet about a fix in a horse race, and bets a large amount. He loses the bet and owes the money to the dangerous and powerful mobster Fingers. A gangster who works for Fingers has the ability of foreseeing pieces of the future; he is assigned to collect money for the boss, with his troublemaker nephew Tony, and is beaten up by a gang. The manager of pop-star Trista loses her contract to Fingers without her agreement and she is threatened by the gangster. A dedicated doctor seeks a blood donor that might have a rare blood type to save the life of his secret and unrequited passion, a beautiful epidemiologist who's married to a friend."	-0.739790226
tt3856124	15000000	3911568	Rodrigo De la Serna	Sergio Hernández	Alex Brendemühl	nm0209404	nm0380139	nm0107165	Chiamatemi Francesco - Il Papa della gente	2015	98	Biography	nm0524516	"nm0758375,nm0524516,nm1275215"	6.6	240	"A biopic of the rise of father Jorge Mario Bergoglio SJ from a teacher in a Jesuit High School in Argentina to archbishop and cardinal of Buenos Aires to Pope of the Roman Catholic Church. The story touches on his relation with his fellow Jesuits in Argentina and Europe, to his relation with laureate writer Jorge Luis Borges, Argentine dictator Jorge Rafael Videla, and archbishops Laghi (nuncio to Argentina) and Quarracino (cardinal of Buenos Aires), up to the moment where he is elected Pope in 2013."	-0.739228817
tt3678192	910620	237906	Tommi Korpela	Elina Knihtilä	Eero Ritala	nm0466636	nm0461163	nm1670677	Distractions	2015	85	Comedy	nm1167412	"nm1167412,nm0003646,nm0901346,nm0466636,nm0519540,nm0461163,nm1670677,nm1742914,nm0498808"	6.8	651	A series of absurd comedy sketches seemingly without a common story.	-0.738743121
tt2342207	9106200	2379355	Kad Merad	Olivier Baroux	Omar Sy	nm0580101	nm0057842	nm1082477	Mais qui a re-tué Pamela Rose?	2012	90	Comedy	"nm0057842,nm0580101"	"nm0057842,nm0580101,nm1272853"	5.3	1187	"When he receives a call from Bornsville sheriff, telling him Pamela Rose' coffin has been stolen, agent Douglas Riper sees a good occasion to meet again with his former partner Richard Bullit, that he hasn't seen for a long time. Both of them used to be stars of the FBI but are now completely out of the game, and this inquiry is in fact a trap set up by a guy who hates them big time. But none of them suspects that soon they are going to be the only ones to know that the President of the United States is on the verge of being murdered. Nothing less...."	-0.738710468
tt0857295	2600000	680299	Josh Randall	Brianna Brown	Nick Searcy	nm0709620	nm0113158	nm0780678	Timber Falls	2007	100	"Horror,Thriller"	nm0317638	"nm0317638,nm0443024"	5.2	5604	"Mike and his girlfriend Sheryl travel from Virginia to Lake Kimbrabow State Park in West Virginia to spend the weekend hiking and camping in the woods. They ask for directions to the local guard that advises them to follow the Donner Trail or the Willow Creek Bridge; however, Mike meets the local Ida Forester in the crossroad that tells them that Timber Falls has magnificent landscapes and a wonderful waterfall and the couple decide to go to the place. They stumble with the troublemakers Brody, Darryl and Lonnie and Sheryl convinces Mike to get rid of the bullets for his revolver. They camp and in the morning Sheryl is abducted while bathing in a nearby lake. The desperate Mike seeks her, and finds a deranged fanatic religious family that needs them to procreate an offspring."	-0.738346639
tt2309600	7897500	2070341	Suriya	Anushka Shetty	Hansika Motwani	nm1421814	nm2011932	nm1394426	Singam 2	2013	166	"Action,Thriller"	nm1419055	"nm1419055,nm4547509"	6.3	5137	"Duraisingam (Suriya) has gone undercover and is working as an NCC officer in a school in Thuthukoodi. He feels something fishy is happening in the seas around the coastal town. There are two bad guys Bhai (Mukesh Rishi) and Thangaraj (Rahman) who control the coastal belt with their nefarious activities. Meanwhile Sathya (Hansika) a student in the school falls for Duraisingam due to his daring acts. However, he still loves Kavya (Anushka) and is waiting to marry her. Meanwhile the bad guys join hands with an international drug dealer Danny (Danny Sapani) to flood the market with brown sugar. How our one-man army defeats the evil forces is what the rest of the film is about."	-0.737848593
tt0444966	1000000	262265	Kenny Kwan	Steven Cheung	Katie Kwok	nm1501263	nm1507680	nm1822930	6 A.M.	2004	89	Action	nm0265303	nm0874683	5.5	50	"Bowl and Noodle are two idle high school students who need to evade at least three menaces each day before they can get to school. There are the nasty neighborhood bully Razor, uniformed policeman David and small-time hood Ganker who is constantly on the lookout for new blood to replenish his ever shrinking gang. Bowl and Noodle inadvertently join Ganker's gang and find a shortcut to fame but a deadly mission... With ten hours to go, there is money to spend, families to visit, idols to meet and unspoken love to be voiced."	-0.737735262
tt6293516	3427200	899782	Vladimir Brichta	Leandra Leal	Tainá Müller	nm0109973	nm0495075	nm2638779	Bingo: The King of the Mornings	2017	113	"Biography,Comedy,Drama"	nm1179870	"nm0093252,nm1805350"	8	3418	"Based on a true story, ""Bingo"" is a film about the man behind the mask. Augusto is an actor hungry for a place in the spotlight, following the footsteps of his mother, a stage artist in the 50's. While starring in soft porn and soap operas he finally gets the chance to conquer the crowds when he is cast as ""BINGO"", a television host clown. With his irreverent humor and natural talent, the show is a big hit, but a clause on his contract forbids him to reveal his true identity. Augusto becomes an anonymous celebrity. With makeup on, he brings happiness to children across the country but not to his own son Gabriel, that sees his father distancing himself in search of recognition. Filled with irony and humor and an exaggerated pop look from the backstage universe of the Brazilian 80's television, the film tells the incredible and surreal story of a man that whilst looking for his artistic value, finds his personal decay."	-0.737458643
