Title	Budget	Box_Office	Star1	Star2	Star3	Star_num1	Star_num2	Star_num3	Name	Year	Run_Time	Genre	Director_num	Writer_num	Average_Rating	Num_Voters	Story_Line	Ratio
tt5980232	7500000	354631	Karthi	Nayanthara	Sri Divya	nm1912683	nm1521381	nm4248233	Kaashmora	2016	163	"Action,Comedy,Fantasy"	nm4403137	nm4403137	5.6	1021	Kaashmora is a present era black magic specialist. Rajnayak is an ancient era warlord and Ratnamahadevi is his queen. How these three are connected? What are the issues arise? How they are solved? forms the story of this historic-horror-comedy movie.	-0.952715873
tt0317640	2000000	94615	Adam Goldberg	Andy Dick	Judy Greer	nm0004965	nm0004873	nm0339460	The Hebrew Hammer	2003	85	Comedy	nm1165576	nm1165576	6.1	4516	"Mordechai Jefferson Carver, aka the Hebrew Hammer, is an orthodox Jewish stud who goes on a mission to save Hanukkah. When Santa Claus's evil son Damian is pushed over the edge by his father's liberal policies, he does away with the Christian patriarch. Subsequently stepping into his father's role, Damian launches a campaign to eradicate the Jewish Holiday. The Hammer joins forces with Esther Bloomenbergensteinenthal, the gorgeous and dangerous daughter of the leader of the Jewish Justice League; and his brother-in-arms Mohammed Ali Paula Abdul Rahim, the head of the Kwanzaa Liberation Front, to topple Santa's evil progeny and to save Hanukkah for future generations of Jews."	-0.952692524
tt1150947	5000000	236600	Martin Landau	Ellen Burstyn	Elizabeth Banks	nm0001445	nm0000995	nm0006969	"Lovely, Still"	2008	92	"Drama,Romance"	nm2064142	"nm2064142,nm2053672"	7.1	1990	A holiday fable that tells the story of an elderly man discovering love for the first time.	-0.952680009
tt0948530	733555	34715	Barbara Sarafian	Jurgen Delnaet	Johan Heldenbergh	nm0764774	nm1687396	nm0374949	"Moscow, Belgium"	2008	102	"Comedy,Drama,Romance"	nm0739755	"nm0726892,nm1161163"	7.2	3690	"Matty is a 41-year old troubled married woman. Or, as she puts it, her husband is going through a midlife crisis, her oldest daughter is in puberty, her youngest daughter thinks she's in puberty and her son can't find his way into puberty. And, after an accident when leaving the parking lot of the local supermarket, her car needs a repair. To her surprise and disbelief, the 29-year old driver whose truck she hits (Johnny), takes an interest in her."	-0.952675733
tt2009606	6000000	283995	Jack Smith	Brian Cox	Natascha McElhone	nm4873844	nm0004051	nm0001523	Believe	2013	96	"Drama,Sport"	nm1509945	"nm1622354,nm1563121,nm1509945"	5.7	701	"Set in 1984 and inspired by true events, 'Believe' is a funny and touching fictional tale about the legendary Manchester United football manager Sir Matt Busby, who helps a wayward boy fulfill his dream. An act of petty crime by 11 year old Georgie becomes a collision of fate as Sir Matt tracks him down, only to discover that the boy is an extraordinarily gifted footballer and captain of a team of unruly talents. Having lived with football all his life and survived the tragic 1958 Munich plane disaster, in which eight of his young players were killed, Sir Matt is still committed to continue his work of 'training lads for life' and so begins a thrilling adventure as Sir Matt Busby, comes out of retirement to transform a young group of scallywags into a dream team."	-0.952667508
tt0339397	1000000	47401	Alex Weed	Jeffrey Schecter	János Kulka	nm1296548	nm0770396	nm0474603	Mix	2004	97	"Comedy,Drama"	nm0522774	"nm0522773,nm0522774"	5.8	243	"A young Los Angeles club DJ, caught between the wishes of his overbearing father and his dreams of musical freedom, uncovers danger, music, a dark family secret and the girl of his dreams, while navigating the sexy and often dangerous streets of Budapest's famous night life."	-0.952599047
tt2199711	16672500	791040	Pooja Kumar	Miles Anderson	Kamal Haasan	nm1136881	nm0027215	nm0352032	Vishwaroopam	2013	148	"Action,Thriller"	nm0352032	"nm2832163,nm0352032,nm0864605"	8.2	37973	"Vishwanathan, a Kathak dance teacher in New York, is in a rather happy marriage with Nirupama who is a nuclear oncologist. She hires a detective to keep a watch on her husband, who apparently ends up in a wrong place that reveals Vishwanathan's true identity."	-0.952554209
tt1470846	4000000	189995	Isaiah Washington	Ronnie Gene Blevins	Tania Khalill	nm0913460	nm1237235	nm1679818	Area Q.	2011	114	"Sci-Fi,Thriller"	nm0762688	"nm2915845,nm1959340,nm2319403,nm0762688"	4.3	370	"A year after the disappearance of his son, Thomas Mathews, an investigative journalist, still has no information and begins his own obsessive search. However, the obsession has him losing his house and job so his boss sends him on special assignment in Brazil. In Brazil, Mathews investigates close encounter sightings that have taken place in the small cities of Quixada and Quixeramobim-also known as Area Q. While there, he realizes he will face the biggest discovery of his life."	-0.952501262
tt0486051	6000000	285060	Emily Blunt	Ashton Holmes	Martin Donovan	nm1289434	nm1525948	nm0233027	Wind Chill	2007	91	"Drama,Horror,Thriller"	nm0414423	"nm2081303,nm0006512"	5.8	20852	"A couple of college students known only as the Girl and the Guy are traveling home to Delaware the day before Christmas Eve. They're on a frozen road that the Guy is convinced is a scenic short-cut. In the middle of nowhere in below freezing conditions they are run off the road by a hit and runner. They soon realize they're caught in a supernatural bubble where a crime from 1953 is doomed to repeat itself, year after year threatening new victims. The Guy attempts to walk back to the last petrol station but his wounds from the crash are worse than he let on."	-0.952490008
tt0485185	5000000	237638	Namrata Singh Gujral	Beau Bridges	Brad Raider	nm1068905	nm0000977	nm0706837	Americanizing Shelley	2007	90	"Comedy,Drama,Romance"	nm0784388	nm1068905	4.6	599	"Punjabi-speaking Shalini Singh lives a middle-classed lifestyle in the Himalayan region in India along with her mom, Kirat; dad, Jaspal; brother, Happy; and sister, Littly, and was engaged to Neil Brar as a child. Years later Neil re-locates to the United States of America, and there is no contact between him and the Singh family but Shalini hopes to marry and live with him eventually. When pressure is applied on her due to Littly's future marriage, she travels to California, where Neil is reportedly employed with Can'tAct Celebrity Management, an agency that represents Hollywood artistes. To her shock she finds him in the arms of a blonde named Nicole, and he refuses to have to do anything with her, leave alone marry her. She is then befriended by Robert Shorwell, a Caucasian male and co-worker of Neil, who offers to Americanize her so that she can win back Neil (but also to win the bet with his boos Beau Bridges who plays Gary Gordon), to which Shalini agrees but writes to her ..."	-0.95247241
tt0342735	14200000	674918	Bryce Dallas Howard	Isaach De Bankolé	Danny Glover	nm0397171	nm0207218	nm0000418	Manderlay	2005	139	Drama	nm0001885	nm0001885	7.3	21270	"After gangster Mulligan's (Willem Dafoe's) cars colony, fleeing northern justice, finds a hiding place in Alabama, spoiled, naive daughter Grace (Bryce Dallas Howard) refuses to travel on after seeing the Manderlay cotton plantation being run under slavery rules, called Mam's (Lauren Bacall's) law, including flogging. She keeps half of dad's goons as guard to force the dying matriarch-owner's heirs, which she shamelessly dispossesses and reduces to ""staff"", to taste destitution under absurd, gun-imposed contracts. The ""slaves"" are made free partners, supposed to vote for progress after lessons from Grace. But almost all of her democracy-pupils prove to be fickle, dumb, and selfish, except old Wilhelm (Danny Glover). Her and their ignorance in Southern planting and crafty Dixie ways means more problems are created then solved. By the time dad returns to pick her up or abandon her for good, she's the one who has learned and changed the most."	-0.952470567
tt2780714	150000	7193	Naderev Sano	Oscar Schofield	Hugh Ducklow	nm5398459	nm7525861	nm7525862	Antarctic Edge: 70° South	2015	72	"Adventure,Documentary"	nm0782355	nm0782355	6.8	166	"In 2014, scientists declared West Antarctic ice sheet melt unstoppable, threatening the future of our planet. A group of world-class researchers is in a race to understand climate change in the fastest winter-warming place on earth: the West Antarctic Peninsula. Trekking through dangerous and uncharted landscape, these scientists push the limits of their research and come to terms with the sacrifices necessary to understand this rapidly changing world."	-0.952046986
tt0282593	15000000	719309	Monica Potter	Craig Bierko	Linda Halaska	nm0005321	nm0081572	nm0354693	I'm with Lucy	2002	90	"Comedy,Romance"	nm1073965	nm0690053	5.8	3191	"It's an hour before Lucy's wedding and her best friend wants to hear all about what led up to that moment. So, Lucy tells about the five men she had blind dates with over the past year (Doug, Gabriel, Bobby, Barry, and Luke) and her experiences with each one. As each date is told at the same time as the other four, the many ups and downs of new relationships are shown. So, while some dates start off terribly, but end well others are just the opposite. But which one of the five men is Lucy about to walk down the aisle with?"	-0.95204607
tt0484175	45531	2186	Daniela Virgilio	Gennaro Diana	Santa De Santis	nm2064182	nm1227354	nm1651360	The Last House in the Woods	2006	85	"Horror,Thriller"	nm1231306	nm1231306	4.5	1018	An Italian gorefest about a young couple being held captive by a sadistic backwoods family.	-0.951989809
tt5926848	52650	2529	Karamjit Anmol	Pammi Bai	Kartar Cheema	nm3792384	nm3246366	nm3979015	Darra	2016	122	Drama	nm6392732	nm8328784	5.1	26	"After returning from school and marrying, a popular farmer becomes a target of jealousy."	-0.951966724
tt1038915	5508867	264617	Naseeruddin Shah	Greta Scacchi	Brian Cox	nm0787462	nm0000627	nm0004051	Shoot on Sight	2007	110	"Crime,Drama,Thriller"	\N	\N	6.1	1579	"Tariq Ali, a Muslim police officer of Scotland Yard, is asked to hunt-down suspected suicide-bombers against the backdrop of July 7 bombings in London. Tariq's task gets complicated as an innocent Muslim is killed by the commando shooters of Scotland Yard. On the other hand, Tariq - a British citizen is himself a suspect in the eyes of his boss, despite his long service in the Scotland Yard."	-0.951965268
tt0352951	1869750	89935	Nathan Phillips	Clayton Watson	Steady Eddy	nm0680667	nm1047143	nm0248914	Under the Radar	2004	95	"Adventure,Comedy,Thriller"	nm0165136	nm1318200	6	190	"When surf crazy Brandon throws a surf mental he is sentenced to 'helping' in a home for the mentally disabled. Then enter two of the home's people. The two men realize that Brandon is their new ticket for a fun getaway. A day trip to the beach results in their meeting a mysterious waitress called Jo. An accidental murder gets them into strife, but if they want to live they will have to stay under the radar."	-0.951900012
tt0430592	4047200	194815	Daniël Boissevain	Marcel Hensema	Andy Nyman	nm0092374	nm0378102	nm0638762	Wild Romance	2006	103	"Biography,Drama,Music"	nm0892400	"nm0495599,nm0892400"	6.5	364	"Dutch rock singer, junkie and sex addict Herman Brood probably never outgrew his petty native Groningen bars scene, hadn't publican Koos van Dijk neglected his pub and wife to become Brood's devoted manager, even supplying drugs. They form a band, Brood and his Wild Romance, mainly more junk punks, but gradually build a reputation and after replacing the loser musicians launch a record, largely financed by Koos's conservative pa. Now Brood decides to aim for the top, New York's most exclusive club. Nearly Herman is lost to a stable relationship, but an OD saves his career. Koos gets them engaged by a US studio for a tour, but the Yanks plan to take over and Herman surprises everyone."	-0.951864264
tt2344900	3035400	146620	Adria Arjona	Paloma Bloyd	Luis Tosar	nm5245722	nm2851377	nm0869088	Wedding in New York	2015	95	Comedy	nm0690577	nm0690577	6.5	58	"Cheeky Carlos convinces a recently broken-up Gonzalo to take his place at a wedding in New York while he chases an old flame, but when Gonzalo falls for the bride all hell breaks loose. (Spanish audio with English subtitles available)"	-0.951696662
tt0275947	17000000	824597	Sylvester Stallone	Madeleine Stowe	Anthony Quinn	nm0000230	nm0000656	nm0000063	Avenging Angelo	2002	97	"Action,Comedy,Crime"	nm0121789	"nm0017620,nm0533111"	5.2	8210	"A woman who has recently discovered that she is the daughter of Angelo, a major mafia boss, decides to wreak vengeance when he is killed by a hitman. She's aided by his faithful bodyguard, with whom she soon falls in love."	-0.951494297
tt1033465	322560	15649	Luiz Arthur	Gero Camilo	Cynthia Falabella	nm0037795	nm0131827	nm1189284	5 Frações de Uma Quase História	2007	96	Drama	\N	\N	5.7	67	An obsessive photographer crazy for female feet; a man that projects himself on situations he sees on TV; a simple public officer that receives a proposal from a corrupt Judge; a slaughter in a marriage crisis and a broken heart secretary that dreams to get married. These five characters will have their lives changed from a hot weekend.	-0.951485145
tt1737256	1517700	73676	Laetitia Casta	Thure Lindhardt	Bertille Chabert	nm0144377	nm0511892	nm1799329	The Island	2011	95	"Drama,Romance"	nm1189816	nm1189816	5	709	"In this romantic drama featured at the Cannes Film Festival, a couple, Sophia and Daniel, find their passionate romance taking a shocking turn when they visit the Bulgarian seaside. As they enter a mysterious Black Sea island, the couple finds their true passions challenged in a way they'd never expected."	-0.951455524
tt1535616	3000000	145676	Lauren German	Michael Biehn	Milo Ventimiglia	nm0314514	nm0000299	nm0893257	The Divide	2011	112	"Drama,Horror,Sci-Fi"	nm1164755	"nm2656048,nm1142688"	5.8	33941	"Nuclear explosions force the residents of a New York apartment block to run from the building. However, the explosions force them into a basement. Eight residents are holed up in the building's bomb shelter. They must acclimatise to each other in difficult, cramped conditions."	-0.95144135
tt0328671	2632500	128295	Rishi Kapoor	Salman Khan	Ameesha Patel	nm0438501	nm0006795	nm0665349	Yeh Hai Jalwa	2002	165	"Comedy,Drama,Romance"	nm0223522	"nm0415514,nm1182139,nm1182352"	4.8	1985	"Yeh Hai Jalwa is the story of happy-go-lucky Raju. Street-smart and worldly-wise, Raju's life takes a turn when he finds out he is the illegitimate son of seriously rich, UK-based businessman Rajesh Mittal. Raju of course sets off to London to claim his rightful place in the Mittal family and a happily married Rajesh Mittal living with wife, Smita and daughter, Rinkie is rudely confronted with a grown up illegitimate son. While Raju is busy trying to make a place for himself in his adamant father's heart, he also finds a soulmate in Sonia, the daughter of Mittal's most trusted advisor."	-0.951264976
tt0758764	1800000	87939	Johnathon Schaech	Frederick Koehler	Tamara Braun	nm0000628	nm0462735	nm0105860	Little Chenier	2006	120	Drama	nm0039192	"nm0039192,nm1958935"	7	544	"Deep in the bayou sits a floating town called Little Chenier. It is here that Beaux and his mentally challenged brother, Pemon, run a bait-and-tackle shop. Pemon is accused of a crime, and Beaux chooses to protect his brother at all costs."	-0.951145027
tt2388819	1000000	48867	Ercan Kesal	Ayça Damgaci	Tansu Biçer	nm1941926	nm2477527	nm1758682	Yozgat Blues	2013	93	"Comedy,Drama,Music"	nm3312722	"nm3312722,nm3312308"	6.8	2282	A barber in Yozgat - a very small city in the middle Anatolia - has an emotional breakdown when he runs into Yavuz and Nese who have come to town to sing in a small music hall-bar.	-0.951133049
tt0468548	1000000	48896	Connie Nielsen	Damian Lewis	Mido Hamada	nm0001567	nm0507073	nm1715024	The Situation	2006	111	"Drama,War"	nm0351993	nm1968146	6.3	787	"Americans in Iraq, insurgency rising, truth illusive. U.S. soldiers in Samarra throw boys off a bridge; one drowns. An American reporter and her Iraqi photographer pursue the story. Samarra's mayor aids the U.S. and fears the rising power of an ex-Republican Guard. The mayor uses a Baathist ex-diplomat to sell out his rival. The diplomat wants a post abroad, so he trades ""intel"" for safe passage. The reporter's lover, a CIA man in Baghdad, pushes for progress on public works in Sumarra; he promotes cooperation with Rafeeq, an intellectual whom other Americans call an insurgent. Rafeeq is in danger. All roads lead to the village of Al Tawr. War at its most opaque: Iraqis call it ""the situation."""	-0.951104049
tt0419641	10000000	489046	Ben Chaplin	Penélope Cruz	Ralph Fiennes	nm0001035	nm0004851	nm0000146	Chromophobia	2005	136	Drama	nm0276397	"nm0276397,nm1645827"	6.1	1875	"Every family has its secrets and tries to hold them hidden within domestic walls. However, those of the family of Marcus Aylesbury are about to become public because of the family's long-time friend Trent, a journalist faithful to his ideals who, put under pressure by his editor, is looking for a ""sexy-scoop""."	-0.951095405
tt0881369	495782	24284	Casilda Aguilera	Claudia Bertorelli	Jimena Jiménez	nm7790574	nm8276211	nm3055384	La influencia	2007	84	Drama	nm1379105	nm1379105	6.1	234	"After a mother struggles to take care of her children, she goes on a downward spiral of depression, leaving her kids alone to fight for themselves."	-0.951018893
tt0277895	6000000	294758	Harry Connick Jr.	Shawn Salinas	Michelle Johnson	nm0001065	nm0758391	nm0001400	Mickey	2004	105	"Drama,Sport"	nm0933505	nm0001300	6.6	402	"A widowed lawyer wanted by the IRS assumes a new identity and signs his now-too-old son up for one more year of Little League. However, this may have been a mistake, as his son's dominance captures the media's attention as his team careens toward the Little League World Series."	-0.950873675
tt2246526	500000	24630	Elizabeth Streb	Sarah Callan	Jaclyn Carlson	nm3736665	nm6166153	nm6166154	Born to Fly: Elizabeth Streb vs. Gravity	2014	82	"Action,Biography,Documentary"	nm0754303	\N	6.7	47	"Propelled by Elizabeth Streb's edict that ""anything too safe is not action,"" the STREB company challenges the assumptions of art, injury, gender, aging, and human possibility. Revealing the passions behind the STREB dancers' bruises and broken noses, BORN TO FLY: Elizabeth Streb vs. Gravity inspires audiences hungry for a fiercer existence in the world."	-0.950740099
tt0410730	1675000	82567	Csaba Czene	Gergely Trócsányi	Marc Bischoff	nm1581839	nm1627935	nm0083894	Taxidermia	2006	91	"Comedy,Drama,Horror"	nm0701650	"nm2166886,nm0701650,nm1012091"	6.9	15465	"Three generations of men, including a pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer."	-0.950706298
tt2586120	8094400	400026	Matthias Schoenaerts	Adèle Exarchopoulos	Eric De Staercke	nm0774386	nm2650819	nm0211841	Racer and the Jailbird	2017	130	"Crime,Drama,Romance"	nm1742427	"nm0081179,nm4380548,nm1742427"	6.4	3301	"When Gino meets racing driver Bénédicte, it's love at first sight. Passionate. Unconditional. Fiery. But Gino hides has a secret. The kind of secret that can endanger your life and the lives of those ones around you. Gino and Bénédicte will have to fight against fate, reason and their own weaknesses to save their love."	-0.950579913
tt1085400	1396284	69043	Silva Cusin	Marko Kovacevic	Senad Basic	nm1082876	nm1525994	nm0059824	Estrellita	2007	97	"Drama,Music"	nm3089203	"nm3089203,nm10538030"	6.3	128	"A widow grieves, discovers her deceased spouse's secret, and builds a relationship with a talented boy who used to play the violin with her husband in a local bar."	-0.950552359
tt4560748	354130	17517	Kari Aalto	Sami Helle	Pertti Kurikka	nm4535693	nm3426306	nm4987521	The Punk Voyage	2017	100	"Documentary,Music"	"nm1661799,nm1331070"	"nm1661799,nm1331070"	7.3	274	A sequel to the acclaimed documentary The Punk Syndrome (2012).	-0.950535254
tt7567288	526500	26045	Binnu Dhillon	Prachi Tehlan	Karamjit Anmol	nm3839111	nm8670999	nm3792384	Bailaras	2017	134	Comedy	nm3803184	nm7556828	6.6	106	This family drama is about a simple man's dreams of finding his true love and keeping his family together which includes his tractor bailaras.	-0.950531908
tt0897249	1000000	49484	Fernanda García Castañeda	Oliver Cantú Lozano	Andul Zambrano	nm2451124	nm2025778	nm2445465	Cumbia callera	2007	94	"Crime,Drama,Musical"	nm0898090	"nm0714395,nm0898090"	5.9	225	"Framed by the high mountain chains that surround the city of Monterrey (Mexico), three youngsters live passions and dilemmas, roaming between the steep slums and the luxury districts, crowned by the irresistible rhythm of the ""colombia regiomontana""."	-0.950516049
tt6415214	1088992	53901	Ines Høysæter Asserson	Nicolai Cleve Broch	Ingrid Olava	nm8175959	nm0110491	nm4465402	Harajuku	2018	83	Drama	nm4928331	nm3285185	7.1	136	"The evening before Christmas eve Vilde is hanging out with her friends at the central station, when she learns that her mother has been in an accident. She is forced to contact her biological father, but wants to run away to Tokyo."	-0.950503814
tt0862467	5578600	276694	Mads Mikkelsen	Maarten Stevenson	Alexander Morton	nm0586568	nm3063003	nm0607916	Valhalla Rising	2009	93	"Adventure,Drama,Fantasy"	nm0716347	"nm0716347,nm1952176,nm0713852"	6.1	52784	"1000 AD, for years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self."	-0.950400826
tt1090671	2000000	99499	Michael Muhney	Stephen Martines	Lew Temple	nm0611295	nm0778986	nm0854702	No Man's Land: The Rise of Reeker	2008	88	"Horror,Thriller"	nm1667633	\N	4.8	3069	"In 1978 Sheriff Reed captures the deranged serial killer known as The Death Valley Drifter in the desert and the criminal is sentenced to death. In the present day, Sheriff Reed is near retirement and will be replaced by his son. Whilst they are having a meal in a rest stop diner in the middle of the desert, a runaway car with three thieves who robbed a casino stops in the spot for refueling. One of the robbers is the former boyfriend of the waitress Maya, and another criminal is wounded in the backseat. There is a shootout among the thieves and the sheriffs and their car explodes, however the body of the wounded criminal vanishes and the survivors discover that they are stranded in the place. Furthermore, they are stalked and chased by a fiend with stench known as The Reeker."	-0.950250525
tt2194988	1618880	80741	Erik Lönngren	Patrik Kumpulainen	Niklas Groundstroem	nm4558335	nm5533353	nm1486748	Disciple	2013	93	"Drama,Thriller"	nm0071070	"nm0439640,nm1299285"	6.6	354	"In 1939 the 13-year-old Carl arrives at the lighthouse Lågskär in the Åland Islands, for a position as lighthouse disciple. He is trained by the demanding lighthouse keeper."	-0.950125426
tt7336446	7000000	349208	Mehmet Aslantug	Fikret Kuskan	Yurdaer Okur	nm0039530	nm0476334	nm1938148	Direnis Karatay	2018	118	"Action,History,Thriller"	nm1626707	"nm9253691,nm7184529"	7	1115	"Guyaseddin passed on the throne when his father, Alaattin Keykubat, was poisoned and killed. But he is not a talented statesman like his father. This situation leads to the increase of Mongol repression. Celaleddin Karatay plans to prepare a great resistance against this oppression of the people. Celaleddin Karatay, who has started to prepare for the resistance with all the experience and power, takes the silent protagonists of Anatolia, young and old, from women and men."	-0.95011315
tt3853830	1250000	62398	Danny Pudi	Rizwan Manji	Jon Heder	nm2209821	nm0542492	nm1417647	The Tiger Hunter	2016	94	Comedy	nm3414572	"nm2304758,nm3414572,nm0621244"	5.7	615	"A young Indian man relocates to 1970s Chicago to become an engineer, but when his job falls through, resorts to an elaborate charade with misfit friends in order to woo his childhood sweetheart."	-0.95008164
tt0283323	1200000	60000	Zoë Poledouris	Kinnie Starr	Melody Moore	nm0688953	nm0823546	nm0974150	Down and Out with the Dolls	2001	88	"Comedy,Music"	nm0903717	"nm0155814,nm0903717"	6	97	"A comedic tale which charts the fast rise and fall of an all-girl, four-piece Portland rock band, The Paper Dolls. Working day jobs while dreaming of success, aspiring young rockers Kali, Lavender and Reggie get the jump start they need when local legend Fauna, singer for the obscure band The Snogs, joins them as lead singer. But Fauna, street-wise and opportunistic, just wants to use them on her way to stardom. The commercial direction in which Fauna is leading the band begins chipping away at their friendship. All comes to a head during a two-day party at the Doll House--a house into which they all have recently moved. The next morning, a body is found, someone is dead, and the Dolls' world changes forever."	-0.950000042
tt4606770	680380	34033	Dorottya Udvaros	Nóra Trokán	Lia Pokorny	nm0879888	nm1891456	nm0961563	Well	2016	95	"Action,Adventure,Drama"	nm1029564	\N	7	1227	Gas Station in the middle of nowhere: a young man arrives to meet his father he hasn't seen for 30 years. On the same day a van with four prostitutes on the way to Switzerland breaks down at the very same gas station. The three days they spend together in the station change their lives forever.	-0.949979497
